display_row,giver_slice,recipient_raw,ld203_filer_org,filer_type,contributor_name,date,amount,contribution_type,n_amendment_versions,filing_uuid,lda_public_url
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,JPMORGAN CHASE HOLDINGS LLC,organization,JPMORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE,2025-03-20,5000,feca,1,01718df3-5167-429b-8f76-bcce0d69a595,https://lda.senate.gov/filings/public/contribution/01718df3-5167-429b-8f76-bcce0d69a595/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,WELLS FARGO & COMPANY,organization,WELLS FARGO AND COMPANY EMPLOYEES GOOD GOVERNMENT FEDERAL FUND II,2025-03-27,5000,feca,1,0d80430c-2c00-4807-a6c3-da08b39dbc77,https://lda.senate.gov/filings/public/contribution/0d80430c-2c00-4807-a6c3-da08b39dbc77/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,"ROBINHOOD MARKETS, INC.",organization,"ROBINHOOD MARKETS, INC. PAC",2025-05-07,5000,feca,1,8831834e-42bb-4a60-924a-d74ce6a1851f,https://lda.senate.gov/filings/public/contribution/8831834e-42bb-4a60-924a-d74ce6a1851f/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,LONDON STOCK EXCHANGE GROUP,organization,LSEG US HOLDCO INC. PAC,2025-09-18,5000,feca,1,a129168f-81ff-475e-84e2-aedf190c024b,https://lda.senate.gov/filings/public/contribution/a129168f-81ff-475e-84e2-aedf190c024b/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,"CBOE GLOBAL MARKETS, INC.",organization,CBOE GLOBAL MARKETS INC PAC CBOE PAC,2025-09-22,5000,feca,2,5a326dee-0f20-49f7-928f-3d98b3993c55,https://lda.senate.gov/filings/public/contribution/5a326dee-0f20-49f7-928f-3d98b3993c55/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,INVESTMENT COMPANY INSTITUTE,organization,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),2025-11-29,5000,feca,1,6f0c848c-d0b8-49bf-9bb6-4afe35e05026,https://lda.senate.gov/filings/public/contribution/6f0c848c-d0b8-49bf-9bb6-4afe35e05026/print/
Rep. Ann Wagner (R-MO),diversified_core,REP ANN WAGNER,THE PNC FINANCIAL SERVICES GROUP,organization,BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP INC PNC PAC,2025-12-12,5000,feca,1,9047bab8-48a5-496f-b5e8-61955e61bcfd,https://lda.senate.gov/filings/public/contribution/9047bab8-48a5-496f-b5e8-61955e61bcfd/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,"BLACKROCK FUNDS SERVICES GROUP, LLC",organization,BLACKROCK FUNDS SERVICES GROUP LLC POLITICAL ACTION COMMITTEE,2023-09-25,4500,feca,1,defc449e-4d72-4bf2-b415-d7482d7fcac7,https://lda.senate.gov/filings/public/contribution/defc449e-4d72-4bf2-b415-d7482d7fcac7/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,JPMORGAN CHASE HOLDINGS LLC,organization,JPMORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE,2022-04-29,4000,feca,1,5d3bb324-d6cf-4e3f-b46b-4b2ad8dcb729,https://lda.senate.gov/filings/public/contribution/5d3bb324-d6cf-4e3f-b46b-4b2ad8dcb729/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,organization,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,2022-07-26,4000,feca,1,75773173-4307-4d84-a0ce-16aa645c50ca,https://lda.senate.gov/filings/public/contribution/75773173-4307-4d84-a0ce-16aa645c50ca/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,INVESTMENT COMPANY INSTITUTE,organization,INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE (ICI PAC),2023-12-19,4000,feca,1,ae7687b6-a7f2-470c-bea4-ed2af7aba936,https://lda.senate.gov/filings/public/contribution/ae7687b6-a7f2-470c-bea4-ed2af7aba936/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,LONDON STOCK EXCHANGE GROUP,organization,LSEG US HOLDCO INC. PAC,2024-06-03,4000,feca,1,2c0e4b35-2890-461e-b1ea-1ac7ca6eeaef,https://lda.senate.gov/filings/public/contribution/2c0e4b35-2890-461e-b1ea-1ac7ca6eeaef/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,"ROBINHOOD MARKETS, INC.",organization,"ROBINHOOD MARKETS, INC. PAC",2024-07-23,4000,feca,1,3600bcd0-b64e-47e4-96ff-349634cc73fa,https://lda.senate.gov/filings/public/contribution/3600bcd0-b64e-47e4-96ff-349634cc73fa/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,"TD BANK, NA",organization,TD BANK N.A. POLITICAL ACTION COMMITTEE,2024-01-22,3500,feca,1,cdbf04c5-3324-4187-a25c-46e13ce52788,https://lda.senate.gov/filings/public/contribution/cdbf04c5-3324-4187-a25c-46e13ce52788/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,INSURED RETIREMENT INSTITUTE,organization,INSURED RETIREMENT INSTITUTE POLITICAL ACTION COMMITTEE (IRI PAC),2024-06-19,3500,feca,1,a60c5c48-b86f-4570-8015-8f7d0435b729,https://lda.senate.gov/filings/public/contribution/a60c5c48-b86f-4570-8015-8f7d0435b729/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,AMERICAN SECURITIES ASSOCIATION,organization,AMERICAN SECURITIES ASSOCIATION POLITICAL ACTION COMMITTEE,2025-02-05,3500,feca,1,92844497-7ae2-4208-afb5-83a36fe28da7,https://lda.senate.gov/filings/public/contribution/92844497-7ae2-4208-afb5-83a36fe28da7/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,"CITIGROUP WASHINGTON, INC.",organization,CITIGROUP INC. PAC - FEDERAL,2022-03-21,3000,feca,1,95f56cf5-9505-4297-8f46-a75b24b7ba16,https://lda.senate.gov/filings/public/contribution/95f56cf5-9505-4297-8f46-a75b24b7ba16/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,AMERICAN EXPRESS COMPANY,organization,AMERICAN EXPRESS COMPANY PAC,2022-06-17,3000,feca,1,73f4856e-8b1d-4525-bcd8-75bbe14e029c,https://lda.senate.gov/filings/public/contribution/73f4856e-8b1d-4525-bcd8-75bbe14e029c/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,"NASDAQ, INC.",organization,"NASDAQ, INC.",2022-06-22,3000,feca,1,5c00b643-16a2-4833-893d-b239d6f2cf0d,https://lda.senate.gov/filings/public/contribution/5c00b643-16a2-4833-893d-b239d6f2cf0d/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,CONSUMER BANKERS ASSOCIATION,organization,CONSUMER BANKERS ASSOCIATION PAC,2022-09-20,3000,feca,1,5616331c-d3cb-480a-b21d-bc3b902124d8,https://lda.senate.gov/filings/public/contribution/5616331c-d3cb-480a-b21d-bc3b902124d8/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,MELLON FINANCIAL SERVICES CORPORATION #1,organization,POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION-FEDERAL(BNY MELLON-FED),2022-10-17,3000,feca,1,8c2e882d-85ce-4d4b-9eb0-da3739863cbc,https://lda.senate.gov/filings/public/contribution/8c2e882d-85ce-4d4b-9eb0-da3739863cbc/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,"CME GROUP, INC.",organization,CME GROUP INC. PAC,2023-06-21,3000,feca,1,75318b6d-5076-4ddc-96e4-4d8f4d8635ae,https://lda.senate.gov/filings/public/contribution/75318b6d-5076-4ddc-96e4-4d8f4d8635ae/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,FMR LLC,organization,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),2023-12-18,3000,feca,2,384d4565-5c0b-4a47-b6f4-fb0aacb1bb1c,https://lda.senate.gov/filings/public/contribution/384d4565-5c0b-4a47-b6f4-fb0aacb1bb1c/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,MELLON FINANCIAL SERVICES CORPORATION #1,organization,POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION-FEDERAL(BNY MELLON-FED),2024-08-14,3000,feca,1,a9684bce-595b-4af8-851d-ecd46b5ae0ad,https://lda.senate.gov/filings/public/contribution/a9684bce-595b-4af8-851d-ecd46b5ae0ad/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,FMR LLC,organization,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),2024-08-30,3000,feca,1,11f3c292-dbfc-42bc-b11c-fa0b427e52b8,https://lda.senate.gov/filings/public/contribution/11f3c292-dbfc-42bc-b11c-fa0b427e52b8/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,LONDON STOCK EXCHANGE GROUP,organization,LSEG US HOLDCO INC. PAC,2024-10-25,3000,feca,2,30436989-89e9-4b66-b216-bbf8871f8759,https://lda.senate.gov/filings/public/contribution/30436989-89e9-4b66-b216-bbf8871f8759/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,"CITIGROUP WASHINGTON, INC.",organization,CITIGROUP INC. PAC - FEDERAL (CITI PAC - FEDERAL),2025-02-21,3000,feca,1,65e3512b-25cc-4fa7-b2d7-cd4dadf370af,https://lda.senate.gov/filings/public/contribution/65e3512b-25cc-4fa7-b2d7-cd4dadf370af/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,BANK OF AMERICA CORPORATION,organization,BANK OF AMERICA CORPORATION FEDERAL PAC,2022-01-24,2500,feca,1,fb8fe941-2b80-4a92-9e85-b841d0b13b5a,https://lda.senate.gov/filings/public/contribution/fb8fe941-2b80-4a92-9e85-b841d0b13b5a/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,NATIONAL VENTURE CAPITAL ASSOCIATION,organization,NATIONAL VENTURE CAPITAL ASSOCIATION VENTUREPAC,2022-02-25,2500,feca,1,21a74d89-db8c-418d-a264-01effed3d70b,https://lda.senate.gov/filings/public/contribution/21a74d89-db8c-418d-a264-01effed3d70b/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,STATE STREET BANK AND TRUST COMPANY AND ITS AFFILIATES,organization,STATE STREET BANK AND TRUST COMPANY VOLUNTARY PAC,2022-03-17,2500,feca,1,0cdb836d-df47-489f-8a90-02bd153d64fd,https://lda.senate.gov/filings/public/contribution/0cdb836d-df47-489f-8a90-02bd153d64fd/print/
Rep. Ann Wagner (R-MO),diversified_core,REP ANN WAGNER,AMERICAN BANKERS ASSOCIATION,organization,AMERICAN BANKERS ASSOCIATION PAC BANKPAC,2022-03-23,2500,feca,1,fa928533-3f60-4134-9538-94fbdd3699a9,https://lda.senate.gov/filings/public/contribution/fa928533-3f60-4134-9538-94fbdd3699a9/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,BANK OF AMERICA CORPORATION,organization,BANK OF AMERICA CORPORATION FEDERAL PAC,2022-03-28,2500,feca,1,fb8fe941-2b80-4a92-9e85-b841d0b13b5a,https://lda.senate.gov/filings/public/contribution/fb8fe941-2b80-4a92-9e85-b841d0b13b5a/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,FMR LLC,organization,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),2022-03-31,2500,feca,2,3639d585-b171-461b-82cc-a82e546758d8,https://lda.senate.gov/filings/public/contribution/3639d585-b171-461b-82cc-a82e546758d8/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,MELLON FINANCIAL SERVICES CORPORATION #1,organization,POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION-FEDERAL(BNY MELLON-FED),2022-04-06,2500,feca,1,ce19b0b1-66f3-4ebc-b71c-c494996b1bc8,https://lda.senate.gov/filings/public/contribution/ce19b0b1-66f3-4ebc-b71c-c494996b1bc8/print/
Rep. Ann Wagner (R-MO),diversified_core,REP ANN WAGNER,THE PNC FINANCIAL SERVICES GROUP,organization,FEDERAL BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP INC PNC,2022-05-12,2500,feca,1,03550ebf-2cd2-4b9b-90e4-713d2065e520,https://lda.senate.gov/filings/public/contribution/03550ebf-2cd2-4b9b-90e4-713d2065e520/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,"TD BANK, NA",organization,TD BANK N.A. POLITICAL ACTION COMMITTEE,2022-05-18,2500,feca,1,1a21f53c-1ed3-4721-b74a-ce8c40838feb,https://lda.senate.gov/filings/public/contribution/1a21f53c-1ed3-4721-b74a-ce8c40838feb/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,MORGAN STANLEY & CO. LLC,organization,MORGAN STANLEY POLITICAL ACTION COMMITTEE,2022-05-20,2500,feca,1,102ca64b-aaab-476a-acae-ccc36912645a,https://lda.senate.gov/filings/public/contribution/102ca64b-aaab-476a-acae-ccc36912645a/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,FMR LLC,organization,FMR LLC POLITICAL ACTION COMMITTEE - FEDERAL (FIDELITY PAC),2022-05-23,2500,feca,2,3639d585-b171-461b-82cc-a82e546758d8,https://lda.senate.gov/filings/public/contribution/3639d585-b171-461b-82cc-a82e546758d8/print/
Rep. Ann Wagner (R-MO),diversified_core,REP ANN WAGNER,AMERICAN BANKERS ASSOCIATION,organization,AMERICAN BANKERS ASSOCIATION PAC BANKPAC,2022-06-15,2500,feca,1,fa928533-3f60-4134-9538-94fbdd3699a9,https://lda.senate.gov/filings/public/contribution/fa928533-3f60-4134-9538-94fbdd3699a9/print/
Rep. Ann Wagner (R-MO),diversified_core,REP ANN WAGNER,THE PNC FINANCIAL SERVICES GROUP,organization,FEDERAL BIPARTISAN VOLUNTARY PUBLIC AFFAIRS COMMITTEE OF THE PNC FINANCIAL SERVICES GROUP INC PNC,2022-06-17,2500,feca,1,03550ebf-2cd2-4b9b-90e4-713d2065e520,https://lda.senate.gov/filings/public/contribution/03550ebf-2cd2-4b9b-90e4-713d2065e520/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,MASTERCARD WORLDWIDE,organization,SELF,2022-07-25,2500,feca,1,0f706ab8-cef9-41ae-b7f6-e3edbed0ecfe,https://lda.senate.gov/filings/public/contribution/0f706ab8-cef9-41ae-b7f6-e3edbed0ecfe/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,MASTERCARD WORLDWIDE,organization,SELF,2022-09-01,2500,feca,1,0f706ab8-cef9-41ae-b7f6-e3edbed0ecfe,https://lda.senate.gov/filings/public/contribution/0f706ab8-cef9-41ae-b7f6-e3edbed0ecfe/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,HUNTINGTON BANCSHARES INCORPORATED,lobbyist,HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE (HBI-PAC),2022-09-08,2500,feca,1,e452fe2b-b421-46e3-9d59-21e19587813f,https://lda.senate.gov/filings/public/contribution/e452fe2b-b421-46e3-9d59-21e19587813f/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,HUNTINGTON BANCSHARES INCORPORATED,organization,HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE (HBI-PAC),2022-09-08,2500,feca,1,bb33ee1c-aaba-43d3-9292-c905468b8e24,https://lda.senate.gov/filings/public/contribution/bb33ee1c-aaba-43d3-9292-c905468b8e24/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,CREDIT UNION NATIONAL ASSOCIATION. INC. DBA AMERICA'S CREDIT UNIONS,organization,CULAC,2022-09-16,2500,feca,1,4774a561-a64a-4990-81c2-b2505cba6ec9,https://lda.senate.gov/filings/public/contribution/4774a561-a64a-4990-81c2-b2505cba6ec9/print/
Rep. Ann Wagner (R-MO),diversified_core,REP ANN WAGNER,AMERICAN BANKERS ASSOCIATION,organization,AMERICAN BANKERS ASSOCIATION PAC BANKPAC,2022-09-22,2500,feca,1,edc78b40-0d33-4c37-9475-2e522ec38b5a,https://lda.senate.gov/filings/public/contribution/edc78b40-0d33-4c37-9475-2e522ec38b5a/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,"NASDAQ, INC.",organization,"NASDAQ, INC.",2022-09-27,2500,feca,1,f0512a52-30c0-41fb-9636-e8fde02a58b8,https://lda.senate.gov/filings/public/contribution/f0512a52-30c0-41fb-9636-e8fde02a58b8/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,BANK OF AMERICA CORPORATION,organization,BANK OF AMERICA CORPORATION FEDERAL PAC,2022-09-29,2500,feca,1,84f0f1af-d9aa-46ba-81c0-c02daa223449,https://lda.senate.gov/filings/public/contribution/84f0f1af-d9aa-46ba-81c0-c02daa223449/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,BANK OF AMERICA CORPORATION,organization,BANK OF AMERICA CORPORATION FEDERAL PAC,2022-10-17,2500,feca,1,84f0f1af-d9aa-46ba-81c0-c02daa223449,https://lda.senate.gov/filings/public/contribution/84f0f1af-d9aa-46ba-81c0-c02daa223449/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,HUNTINGTON BANCSHARES INCORPORATED,organization,HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE (HBI-PAC),2023-01-26,2500,feca,1,1af76e85-884b-4729-91d5-2c4cfd2b01cd,https://lda.senate.gov/filings/public/contribution/1af76e85-884b-4729-91d5-2c4cfd2b01cd/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,HUNTINGTON BANCSHARES INCORPORATED,lobbyist,HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE (HBI-PAC),2023-01-26,2500,feca,1,b5f19c05-85f3-4617-b749-b0e6ef4e141c,https://lda.senate.gov/filings/public/contribution/b5f19c05-85f3-4617-b749-b0e6ef4e141c/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,"NASDAQ, INC.",organization,"NASDAQ, INC.",2023-02-21,2500,feca,1,6990f12d-54a8-4680-bcd1-1f0e0147dfa4,https://lda.senate.gov/filings/public/contribution/6990f12d-54a8-4680-bcd1-1f0e0147dfa4/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,STATE STREET BANK AND TRUST COMPANY AND ITS AFFILIATES,organization,STATE STREET BANK AND TRUST COMPANY VOLUNTARY PAC,2023-03-06,2500,feca,1,9db194a2-8ece-4576-9e13-6af90e4660d2,https://lda.senate.gov/filings/public/contribution/9db194a2-8ece-4576-9e13-6af90e4660d2/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,NATIONAL VENTURE CAPITAL ASSOCIATION,organization,NATIONAL VENTURE CAPITAL ASSOCIATION VENTUREPAC,2023-03-06,2500,feca,1,9ecc6f27-9fca-44ce-9ec6-134cb579b0c3,https://lda.senate.gov/filings/public/contribution/9ecc6f27-9fca-44ce-9ec6-134cb579b0c3/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,BANK OF AMERICA CORPORATION,organization,BANK OF AMERICA CORPORATION FEDERAL PAC,2023-03-08,2500,feca,1,02b97f3e-dad0-4f86-9f22-975f844724ee,https://lda.senate.gov/filings/public/contribution/02b97f3e-dad0-4f86-9f22-975f844724ee/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,AMAZON.COM SERVICES LLC,organization,AMAZON.COM SERVICES LLC SEPARATE SEGREGATED FUND (AMAZON PAC),2023-03-13,2500,feca,1,774c155b-e8b3-475c-8dec-d24b479d8474,https://lda.senate.gov/filings/public/contribution/774c155b-e8b3-475c-8dec-d24b479d8474/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,CONSUMER BANKERS ASSOCIATION,organization,CONSUMER BANKERS ASSOCIATION PAC,2023-03-21,2500,feca,1,dfe4dd75-b870-4b46-914b-81acaea08ce6,https://lda.senate.gov/filings/public/contribution/dfe4dd75-b870-4b46-914b-81acaea08ce6/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,AICPA ASSOCIATION OF INTERNATIONAL CERTIFIED PROFESSIONAL ACCOUNTANTS,organization,AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS POLITICAL ACTION COMMITTEE,2023-03-27,2500,feca,1,5fb751f0-fcd8-48f0-a458-88f6d008940a,https://lda.senate.gov/filings/public/contribution/5fb751f0-fcd8-48f0-a458-88f6d008940a/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,HSBC TECHNOLOGY AND SERVICES USA INC.,organization,HSBC NORTH AMERICA FEDERAL PAC (HSBC FEDERAL PAC),2023-04-06,2500,feca,1,a26c0415-e28d-46e9-88da-e10046da6457,https://lda.senate.gov/filings/public/contribution/a26c0415-e28d-46e9-88da-e10046da6457/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,"TD BANK, NA",organization,TD BANK N.A. POLITICAL ACTION COMMITTEE,2023-05-18,2500,feca,1,9ad66fec-1046-49ef-b2e1-2dab587eede5,https://lda.senate.gov/filings/public/contribution/9ad66fec-1046-49ef-b2e1-2dab587eede5/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,AMERICAN EXPRESS COMPANY,organization,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),2023-07-19,2500,feca,1,dba4e858-adbc-4ccf-9004-dd18d0ffb038,https://lda.senate.gov/filings/public/contribution/dba4e858-adbc-4ccf-9004-dd18d0ffb038/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN WAGNER,"ROBINHOOD MARKETS, INC.",organization,"ROBINHOOD MARKETS, INC. PAC",2023-08-16,2500,feca,1,e8753edf-9f09-4b28-adbb-1f1da8d6f0ba,https://lda.senate.gov/filings/public/contribution/e8753edf-9f09-4b28-adbb-1f1da8d6f0ba/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,MELLON FINANCIAL SERVICES CORPORATION #1,organization,BIPARTISAN POLITICAL ACTION COMMITTEE/THE BANK OF NEW YORK MELLON CORPORATION BIPAC/BNYMC,2023-09-12,2500,feca,1,8e347fa6-0276-4b6b-be2c-5d183eaaf4c6,https://lda.senate.gov/filings/public/contribution/8e347fa6-0276-4b6b-be2c-5d183eaaf4c6/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,MORGAN STANLEY & CO. LLC,organization,MORGAN STANLEY POLITICAL ACTION COMMITTEE,2023-09-12,2500,feca,1,f50dd239-548b-4047-8ac0-d339921241b9,https://lda.senate.gov/filings/public/contribution/f50dd239-548b-4047-8ac0-d339921241b9/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,BANK OF AMERICA CORPORATION,organization,BANK OF AMERICA CORPORATION FEDERAL PAC,2023-09-15,2500,feca,1,c9521aab-eb34-44a2-a0df-ef9f24d625fa,https://lda.senate.gov/filings/public/contribution/c9521aab-eb34-44a2-a0df-ef9f24d625fa/print/
Rep. Ann Wagner (R-MO),diversified_core,REP ANN WAGNER,"CBOE GLOBAL MARKETS, INC.",organization,CBOE GLOBAL MARKETS INC PAC CBOE PAC,2023-09-25,2500,feca,1,c1ddd217-ae43-4bfb-a345-1e0a3a5d9d2a,https://lda.senate.gov/filings/public/contribution/c1ddd217-ae43-4bfb-a345-1e0a3a5d9d2a/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,"CITIGROUP WASHINGTON, INC.",organization,CITIGROUP INC. PAC - FEDERAL,2023-09-26,2500,feca,1,f8f731bd-a95f-4b4a-8764-8a017b67f3d2,https://lda.senate.gov/filings/public/contribution/f8f731bd-a95f-4b4a-8764-8a017b67f3d2/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,AMERICAN EXPRESS COMPANY,organization,AMERICAN EXPRESS COMPANY POLITICAL ACTION COMMITTEE (AXPPAC),2023-10-13,2500,feca,1,dba4e858-adbc-4ccf-9004-dd18d0ffb038,https://lda.senate.gov/filings/public/contribution/dba4e858-adbc-4ccf-9004-dd18d0ffb038/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,"CITIGROUP WASHINGTON, INC.",organization,CITIGROUP INC. PAC - FEDERAL,2023-12-15,2500,feca,1,f8f731bd-a95f-4b4a-8764-8a017b67f3d2,https://lda.senate.gov/filings/public/contribution/f8f731bd-a95f-4b4a-8764-8a017b67f3d2/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,HUNTINGTON BANCSHARES INCORPORATED,organization,HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE (HBI-PAC),2024-02-13,2500,feca,1,9be1ad72-95eb-45ad-89e4-3d8c22e21224,https://lda.senate.gov/filings/public/contribution/9be1ad72-95eb-45ad-89e4-3d8c22e21224/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,HUNTINGTON BANCSHARES INCORPORATED,lobbyist,HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE (HBI-PAC),2024-02-13,2500,feca,1,662cf986-086e-4e3d-ace3-b72d47df8edb,https://lda.senate.gov/filings/public/contribution/662cf986-086e-4e3d-ace3-b72d47df8edb/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,"CITIGROUP WASHINGTON, INC.",organization,CITIGROUP INC. PAC - FEDERAL,2024-03-12,2500,feca,1,bee40d31-1b8f-4870-9a13-dbd73aa8de0d,https://lda.senate.gov/filings/public/contribution/bee40d31-1b8f-4870-9a13-dbd73aa8de0d/print/
Rep. Ann Wagner (R-MO),diversified_core,REP. ANN LOUISE WAGNER,MORGAN STANLEY & CO. LLC,organization,MORGAN STANLEY POLITICAL ACTION COMMITTEE,2024-03-13,2500,feca,1,219e94a4-7bbc-47f2-b1a7-8e63a990eb81,https://lda.senate.gov/filings/public/contribution/219e94a4-7bbc-47f2-b1a7-8e63a990eb81/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,CONSUMER BANKERS ASSOCIATION,organization,CONSUMER BANKERS ASSOCIATION PAC,2024-03-14,2500,feca,1,630d0141-4609-4f01-ba2a-3ba26c48b8fb,https://lda.senate.gov/filings/public/contribution/630d0141-4609-4f01-ba2a-3ba26c48b8fb/print/
Rep. Ann Wagner (R-MO),diversified_core,ANN WAGNER,HSBC TECHNOLOGY AND SERVICES USA INC.,organization,HSBC NORTH AMERICA FEDERAL POLITICAL ACTION COMMITTEE,2024-03-27,2500,feca,1,63c1410f-b387-4fe2-8470-b4bf6a5a6753,https://lda.senate.gov/filings/public/contribution/63c1410f-b387-4fe2-8470-b4bf6a5a6753/print/
