registrant,kind,client,amount,filing_uuid,lda_public_url
BOUNDARY STONE PARTNERS,lost,"Solar Energy Manufacturers for America Coalition, Inc.",240000,cb69fab2-d229-4827-9c4d-9b317f7e72e3,https://lda.senate.gov/filings/public/filing/cb69fab2-d229-4827-9c4d-9b317f7e72e3/print/
BOUNDARY STONE PARTNERS,lost,CLIMEWORKS CORPORATION,180000,219f659a-57c9-4f43-9996-d0c531df60a6,https://lda.senate.gov/filings/public/filing/219f659a-57c9-4f43-9996-d0c531df60a6/print/
BOUNDARY STONE PARTNERS,lost,Form Energy,180000,3feb382b-3071-45ba-85d2-f1fedf751d54,https://lda.senate.gov/filings/public/filing/3feb382b-3071-45ba-85d2-f1fedf751d54/print/
BOUNDARY STONE PARTNERS,lost,CHAMBERS FOR INNOVATION AND CLEAN ENERGY,150000,f5000ef4-2560-4786-b666-f313a9b96186,https://lda.senate.gov/filings/public/filing/f5000ef4-2560-4786-b666-f313a9b96186/print/
BOUNDARY STONE PARTNERS,lost,Corning Incorporated,150000,a7678ff8-fefd-4c85-b2b2-3dd1769c456b,https://lda.senate.gov/filings/public/filing/a7678ff8-fefd-4c85-b2b2-3dd1769c456b/print/
BOUNDARY STONE PARTNERS,lost,NOON ENERGY,130000,19af1b68-4715-4098-818a-00193c916170,https://lda.senate.gov/filings/public/filing/19af1b68-4715-4098-818a-00193c916170/print/
BOUNDARY STONE PARTNERS,lost,"First Solar, Inc.",120000,35288e00-97b8-4fa7-b767-94c389fd0a52,https://lda.senate.gov/filings/public/filing/35288e00-97b8-4fa7-b767-94c389fd0a52/print/
BOUNDARY STONE PARTNERS,lost,ENERGY TRANSITION CAPITAL MANAGEMENT,90000,2a8641c7-e4f8-4de0-92e5-0bf491cdbe99,https://lda.senate.gov/filings/public/filing/2a8641c7-e4f8-4de0-92e5-0bf491cdbe99/print/
BOUNDARY STONE PARTNERS,lost,Nth Cycle,90000,087be942-edb2-47fa-81b5-da3bb9ea5dcc,https://lda.senate.gov/filings/public/filing/087be942-edb2-47fa-81b5-da3bb9ea5dcc/print/
BOUNDARY STONE PARTNERS,lost,ELECTRIFICATION COALITION ALLIANCE,80000,a5f8976c-1df8-43d7-8434-f8a2fd972cbd,https://lda.senate.gov/filings/public/filing/a5f8976c-1df8-43d7-8434-f8a2fd972cbd/print/
BOUNDARY STONE PARTNERS,lost,FLATIRON ENERGY,80000,af2e7b65-5a07-4c55-aa3e-742fc39afb8b,https://lda.senate.gov/filings/public/filing/af2e7b65-5a07-4c55-aa3e-742fc39afb8b/print/
BOUNDARY STONE PARTNERS,lost,"SHOALS TECHNOLOGIES GROUP, INC",80000,a38e4509-f443-4b04-9c9f-b43a1e320409,https://lda.senate.gov/filings/public/filing/a38e4509-f443-4b04-9c9f-b43a1e320409/print/
BOUNDARY STONE PARTNERS,lost,TOKAMAK ENERGY,70000,8fbc501e-432e-4a5d-821d-8c5c436fa2a7,https://lda.senate.gov/filings/public/filing/8fbc501e-432e-4a5d-821d-8c5c436fa2a7/print/
BOUNDARY STONE PARTNERS,lost,"IMPULSE LABS, INC.",60000,16570a36-05b6-43ed-b82f-8d2c3bd6b903,https://lda.senate.gov/filings/public/filing/16570a36-05b6-43ed-b82f-8d2c3bd6b903/print/
BOUNDARY STONE PARTNERS,lost,JET ZERO,60000,a1ece8c9-aa68-4869-8fff-72f7182155f6,https://lda.senate.gov/filings/public/filing/a1ece8c9-aa68-4869-8fff-72f7182155f6/print/
BOUNDARY STONE PARTNERS,lost,"TerraPower, LLC",60000,8e97ddab-1afb-497e-b7d3-0b491c07ecbf,https://lda.senate.gov/filings/public/filing/8e97ddab-1afb-497e-b7d3-0b491c07ecbf/print/
BOUNDARY STONE PARTNERS,lost,Stoke Space,50000,f7c1b2dd-0778-4647-ae4d-b3dc7279e121,https://lda.senate.gov/filings/public/filing/f7c1b2dd-0778-4647-ae4d-b3dc7279e121/print/
BOUNDARY STONE PARTNERS,lost,TS Conductor,10000,1d58c382-fdaa-4752-b4f2-3d9ba7df05a4,https://lda.senate.gov/filings/public/filing/1d58c382-fdaa-4752-b4f2-3d9ba7df05a4/print/
BOUNDARY STONE PARTNERS,lost,ARA ADVISERS PSG,,17793dff-4df5-4332-85af-ae646567efee,https://lda.senate.gov/filings/public/filing/17793dff-4df5-4332-85af-ae646567efee/print/
BOUNDARY STONE PARTNERS,lost,"Lucid USA, Inc.",,97085792-30cb-41ee-b54d-166db7d6bca4,https://lda.senate.gov/filings/public/filing/97085792-30cb-41ee-b54d-166db7d6bca4/print/
BOUNDARY STONE PARTNERS,lost,MAY MOBILITY,,f21da5ce-d988-4e27-9a6f-cf287bab2143,https://lda.senate.gov/filings/public/filing/f21da5ce-d988-4e27-9a6f-cf287bab2143/print/
BOUNDARY STONE PARTNERS,lost,SWITCHED SOURCE LLC,,3349cc68-c896-4d62-b8a7-ceb85c510af8,https://lda.senate.gov/filings/public/filing/3349cc68-c896-4d62-b8a7-ceb85c510af8/print/
BOUNDARY STONE PARTNERS,signed,The Nature Conservancy,40000,4fafd815-c7dc-4bbc-98bf-c6718a98e8de,https://lda.senate.gov/filings/public/filing/4fafd815-c7dc-4bbc-98bf-c6718a98e8de/print/
BOUNDARY STONE PARTNERS,signed,CYVL,30000,a47f94cf-ecdb-4409-adbf-a87d9d63273b,https://lda.senate.gov/filings/public/filing/a47f94cf-ecdb-4409-adbf-a87d9d63273b/print/
BOUNDARY STONE PARTNERS,signed,SUMMIT NANOTECH,10000,6e0bd6c0-e013-43e3-8cd7-7b356c4f89de,https://lda.senate.gov/filings/public/filing/6e0bd6c0-e013-43e3-8cd7-7b356c4f89de/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,SCOTT SHEFFIELD,650000,2b286ce4-5e44-4028-a890-95a67e6e31be,https://lda.senate.gov/filings/public/filing/2b286ce4-5e44-4028-a890-95a67e6e31be/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,ConocoPhillips,630000,a656dd90-8944-40c0-879c-981297559ed8,https://lda.senate.gov/filings/public/filing/a656dd90-8944-40c0-879c-981297559ed8/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,Denver Water,330000,c1620d16-a75f-4581-b814-6adb5720efd3,https://lda.senate.gov/filings/public/filing/c1620d16-a75f-4581-b814-6adb5720efd3/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,USA Rare Earth,320000,0a43f330-b5e2-4721-beb0-4e66e91c2218,https://lda.senate.gov/filings/public/filing/0a43f330-b5e2-4721-beb0-4e66e91c2218/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,"UNIVERSAL SAVINGS FOR AMERICANS, FORMERLY REPORTED AS, SAVINGUSA",310000,ab4c4dd4-5298-4a95-89bf-63846883f433,https://lda.senate.gov/filings/public/filing/ab4c4dd4-5298-4a95-89bf-63846883f433/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,American Security Fund,300000,22cdd844-be6e-488b-931e-9a1cb9d3d4e5,https://lda.senate.gov/filings/public/filing/22cdd844-be6e-488b-931e-9a1cb9d3d4e5/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,"ANT GROUP CO., LTD.",290000,e4357f19-6645-4763-845f-66e8c19a6b38,https://lda.senate.gov/filings/public/filing/e4357f19-6645-4763-845f-66e8c19a6b38/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,"PRA Group, Inc.",260000,5fddac91-8b27-46e0-ae69-d8c0b870b493,https://lda.senate.gov/filings/public/filing/5fddac91-8b27-46e0-ae69-d8c0b870b493/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,"DOMINION VOTING SYSTEMS, INC.",200000,0a49994e-15ad-40f4-ad30-93e06fe3c305,https://lda.senate.gov/filings/public/filing/0a49994e-15ad-40f4-ad30-93e06fe3c305/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,SIONYX,200000,c4785a50-b817-413f-b186-b1a40163e739,https://lda.senate.gov/filings/public/filing/c4785a50-b817-413f-b186-b1a40163e739/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,Walgreen Co.,200000,09a8ca86-5cf3-492d-b67d-4fdff932bfa8,https://lda.senate.gov/filings/public/filing/09a8ca86-5cf3-492d-b67d-4fdff932bfa8/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,AMERICAN CHAMBER OF COMMERCE FOR BRAZIL,190000,b6831f8e-2269-456f-8b8a-66fdfc9424ac,https://lda.senate.gov/filings/public/filing/b6831f8e-2269-456f-8b8a-66fdfc9424ac/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,City and County of Denver,180000,b309ee6f-ba39-4e65-a1bd-11caf8db902f,https://lda.senate.gov/filings/public/filing/b309ee6f-ba39-4e65-a1bd-11caf8db902f/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,FIRSTBANK HOLDING CO.,120000,97f15e45-172d-4228-b7fa-d8566d0b549e,https://lda.senate.gov/filings/public/filing/97f15e45-172d-4228-b7fa-d8566d0b549e/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,"FIRST NATION GROUP, LLC",110000,3f7aa067-c09f-486f-b7c9-bc3924dcfd7c,https://lda.senate.gov/filings/public/filing/3f7aa067-c09f-486f-b7c9-bc3924dcfd7c/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,HYDROGEN JOBS NOW COALITION,110000,ce41f46b-e456-471b-88d8-514e5d1cb0a7,https://lda.senate.gov/filings/public/filing/ce41f46b-e456-471b-88d8-514e5d1cb0a7/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,Association of Equipment Manufacturers,90000,1c1365ea-396a-4a8b-a3cb-108a89ce0ba8,https://lda.senate.gov/filings/public/filing/1c1365ea-396a-4a8b-a3cb-108a89ce0ba8/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,TIRYAKI AGRO GIDA SANAYI VE TICARET,70000,9283e28f-89fe-4629-ba5a-9cdc4d46dbe4,https://lda.senate.gov/filings/public/filing/9283e28f-89fe-4629-ba5a-9cdc4d46dbe4/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,EB5 GROUP LLC,60000,2aa4541e-5241-4afa-9080-a4ca3a3e0333,https://lda.senate.gov/filings/public/filing/2aa4541e-5241-4afa-9080-a4ca3a3e0333/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,GLASS PACKING INSTITUTE,50000,82caf7ab-4e83-4282-9096-3469afeeee85,https://lda.senate.gov/filings/public/filing/82caf7ab-4e83-4282-9096-3469afeeee85/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,"BUILDING BLOCH CAPITAL, LLC",40000,75c48eec-c400-4e4b-afbe-6e67fa499191,https://lda.senate.gov/filings/public/filing/75c48eec-c400-4e4b-afbe-6e67fa499191/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,HYPERION TECHNOLOGIES,30000,0ac096d7-7c66-4a78-8a17-6de5d2bee8b8,https://lda.senate.gov/filings/public/filing/0ac096d7-7c66-4a78-8a17-6de5d2bee8b8/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",lost,FAR CAPITAL PARTNERS LLC,,e78cb41b-ac27-4896-876f-c4194d46eb26,https://lda.senate.gov/filings/public/filing/e78cb41b-ac27-4896-876f-c4194d46eb26/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,ALEX VON FURSTENBERG,140000,9ee3fd89-af7e-409f-9a96-da22ba99c304,https://lda.senate.gov/filings/public/filing/9ee3fd89-af7e-409f-9a96-da22ba99c304/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,PARAMOUNT SKYDANCE CORPORATION (FKA PARAMOUNT GLOBAL),110000,ce11ee74-96df-45c8-b586-b6bf62518756,https://lda.senate.gov/filings/public/filing/ce11ee74-96df-45c8-b586-b6bf62518756/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,ARCONIC CORPORATION,90000,56f13540-7e51-40bf-9b37-fdf471063b7d,https://lda.senate.gov/filings/public/filing/56f13540-7e51-40bf-9b37-fdf471063b7d/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,"LIEBHERR USA, COMPANY",80000,ead51011-740c-4ebe-9dce-eb10abb4525c,https://lda.senate.gov/filings/public/filing/ead51011-740c-4ebe-9dce-eb10abb4525c/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,"ESO Solutions, Inc.",60000,6f62678c-fcf3-4835-b8df-efbc707a3c61,https://lda.senate.gov/filings/public/filing/6f62678c-fcf3-4835-b8df-efbc707a3c61/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,MDF GLOBAL,50000,952801bb-5368-425f-9963-d1ecfa99f6e1,https://lda.senate.gov/filings/public/filing/952801bb-5368-425f-9963-d1ecfa99f6e1/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,"MEDEXPERT INTERNATIONAL, INC.",50000,079fa068-62a8-4bab-a137-d15afaf017cf,https://lda.senate.gov/filings/public/filing/079fa068-62a8-4bab-a137-d15afaf017cf/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,SMACK TECHNOLOGIES INC.,50000,8c178d80-8377-44c3-b0ee-1decc0f36e8d,https://lda.senate.gov/filings/public/filing/8c178d80-8377-44c3-b0ee-1decc0f36e8d/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,Vale USA LLC,50000,0a88dc83-6b4b-42da-b928-02af6e4eb6da,https://lda.senate.gov/filings/public/filing/0a88dc83-6b4b-42da-b928-02af6e4eb6da/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,AMERICANS FOR CITIZEN VOTING,40000,2e80fdd9-d812-460f-998d-dad013433695,https://lda.senate.gov/filings/public/filing/2e80fdd9-d812-460f-998d-dad013433695/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,Lumina AI,40000,72120c64-eae7-4886-8606-3acaba0ca87e,https://lda.senate.gov/filings/public/filing/72120c64-eae7-4886-8606-3acaba0ca87e/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,MUELLER WATER PRODUCTS,40000,f0d37c9e-24ef-4434-ae64-2fba3f54b3eb,https://lda.senate.gov/filings/public/filing/f0d37c9e-24ef-4434-ae64-2fba3f54b3eb/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,"ATROPOS GROUP, INC.",30000,2bc60f89-52fd-47ed-86e5-491d6211ae0a,https://lda.senate.gov/filings/public/filing/2bc60f89-52fd-47ed-86e5-491d6211ae0a/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,INNOVA NANOJET TECHNOLOGIES LTD.,30000,4337dbd3-eff4-42c0-b0a5-1e4d82d1c413,https://lda.senate.gov/filings/public/filing/4337dbd3-eff4-42c0-b0a5-1e4d82d1c413/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,"MegaJet, Inc.",30000,20987efd-1f45-4703-914a-d43b84c63ecf,https://lda.senate.gov/filings/public/filing/20987efd-1f45-4703-914a-d43b84c63ecf/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,PALADIN ENVIROTECH,30000,28a8df53-6ca5-428f-82e7-0150aa2f122e,https://lda.senate.gov/filings/public/filing/28a8df53-6ca5-428f-82e7-0150aa2f122e/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,University of Notre Dame,30000,95210807-c053-4f06-9dc5-100de708b2d9,https://lda.senate.gov/filings/public/filing/95210807-c053-4f06-9dc5-100de708b2d9/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,VANGUARD RENEWABLES,30000,7672b5dd-50e3-4e77-b4f8-3e4cfb899ad8,https://lda.senate.gov/filings/public/filing/7672b5dd-50e3-4e77-b4f8-3e4cfb899ad8/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,WILLIAMS BUILDING COMPANY. INC.,30000,897c0944-7c7d-4bc3-8983-d44f27c396be,https://lda.senate.gov/filings/public/filing/897c0944-7c7d-4bc3-8983-d44f27c396be/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,CF&I STEEL L.P. (D/B/A ROCKY MOUNTAIN STEEL MILLS),20000,6536e9e0-cff3-444b-8e90-06d64df4a204,https://lda.senate.gov/filings/public/filing/6536e9e0-cff3-444b-8e90-06d64df4a204/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,EVEN CHANCE COALITION,20000,a5dffa0e-b56b-4c16-944e-7b626c16f8c3,https://lda.senate.gov/filings/public/filing/a5dffa0e-b56b-4c16-944e-7b626c16f8c3/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,THE INTERNATIONAL ASSOCIATION OF LIONS CLUBS,20000,5ec9d93b-996a-4350-809c-1943c3b90efe,https://lda.senate.gov/filings/public/filing/5ec9d93b-996a-4350-809c-1943c3b90efe/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,DENTAL CARE OF SOUTH JERSEY,10000,5f097f6a-675f-461d-bec9-51ddf921136a,https://lda.senate.gov/filings/public/filing/5f097f6a-675f-461d-bec9-51ddf921136a/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,Transurban (USA) Inc.,10000,08732bcb-8336-4469-a707-4092c25f3b51,https://lda.senate.gov/filings/public/filing/08732bcb-8336-4469-a707-4092c25f3b51/print/
"BROWNSTEIN HYATT FARBER SCHRECK, LLP",signed,FIVETRAN INC.,,bd84a891-06bd-41a8-ad6c-f6ea8b0c814e,https://lda.senate.gov/filings/public/filing/bd84a891-06bd-41a8-ad6c-f6ea8b0c814e/print/
CAPITOL COUNSEL LLC,lost,American Health Care Association,240000,99d8ed94-5e96-4815-9f41-26bbe2a85108,https://lda.senate.gov/filings/public/filing/99d8ed94-5e96-4815-9f41-26bbe2a85108/print/
CAPITOL COUNSEL LLC,lost,DEMERS USA INC.,200000,2f4521bf-0395-4949-a1ec-4f4ad42f63b4,https://lda.senate.gov/filings/public/filing/2f4521bf-0395-4949-a1ec-4f4ad42f63b4/print/
CAPITOL COUNSEL LLC,lost,"SECURE OUR SAVINGS, INC. (FKA SAVE OUR SAVINGS, INC.)",120000,bf382dac-f357-425c-88d3-4ce5a05a2e89,https://lda.senate.gov/filings/public/filing/bf382dac-f357-425c-88d3-4ce5a05a2e89/print/
CAPITOL COUNSEL LLC,lost,"LG Electronics USA, Inc.",110000,8f723aea-612a-4638-b44d-742b208ebe06,https://lda.senate.gov/filings/public/filing/8f723aea-612a-4638-b44d-742b208ebe06/print/
CAPITOL COUNSEL LLC,signed,Perimeter Solutions,90000,eb371b73-ab88-4e3c-b2c3-509b09ae319a,https://lda.senate.gov/filings/public/filing/eb371b73-ab88-4e3c-b2c3-509b09ae319a/print/
CAPITOL COUNSEL LLC,signed,American Efficient LLC,80000,fb2614a7-6b60-46b5-a607-36ef03c3b9b6,https://lda.senate.gov/filings/public/filing/fb2614a7-6b60-46b5-a607-36ef03c3b9b6/print/
CAPITOL COUNSEL LLC,signed,Continuus Pharmaceuticals,60000,2bb7b1c7-7f29-4175-b9a7-c35329299514,https://lda.senate.gov/filings/public/filing/2bb7b1c7-7f29-4175-b9a7-c35329299514/print/
CAPITOL COUNSEL LLC,signed,National Council of Nonprofits,60000,c28907eb-778e-413c-a53b-f6ffe205dbf0,https://lda.senate.gov/filings/public/filing/c28907eb-778e-413c-a53b-f6ffe205dbf0/print/
CAPITOL COUNSEL LLC,signed,"PRIME MINUTE, INC.",60000,80719b5e-4b89-40aa-9b29-e1a4d7fa9fe0,https://lda.senate.gov/filings/public/filing/80719b5e-4b89-40aa-9b29-e1a4d7fa9fe0/print/
CAPITOL COUNSEL LLC,signed,"Earth Force Technologies, Inc.",40000,dc2e860e-dca3-49d7-b9e4-4afe255fded2,https://lda.senate.gov/filings/public/filing/dc2e860e-dca3-49d7-b9e4-4afe255fded2/print/
CAPITOL COUNSEL LLC,signed,INTTERRA GROUP,40000,564a2605-50f8-48a5-bab5-488be251cdf1,https://lda.senate.gov/filings/public/filing/564a2605-50f8-48a5-bab5-488be251cdf1/print/
CAPITOL COUNSEL LLC,signed,OroraTech GmbH,40000,3a8c6255-5868-4890-ab91-adaf5e831aa7,https://lda.senate.gov/filings/public/filing/3a8c6255-5868-4890-ab91-adaf5e831aa7/print/
CAPITOL COUNSEL LLC,signed,"ALERTWEST, INC.",30000,65d3b3c9-12fd-4a0a-8ec3-fcb5c60091b1,https://lda.senate.gov/filings/public/filing/65d3b3c9-12fd-4a0a-8ec3-fcb5c60091b1/print/
CAPITOL COUNSEL LLC,signed,FUND FOR A BETTER FUTURE,30000,3dea0146-4329-40f7-937b-f166fef566fe,https://lda.senate.gov/filings/public/filing/3dea0146-4329-40f7-937b-f166fef566fe/print/
CAPITOL COUNSEL LLC,signed,TRACPLUS,30000,6b4282b9-81e4-4764-aaf4-def901292a40,https://lda.senate.gov/filings/public/filing/6b4282b9-81e4-4764-aaf4-def901292a40/print/
CAPITOL COUNSEL LLC,signed,10 TANKER AIR CARRIER LLC,20000,43b9b3ba-d89b-4507-932b-0ead349233e1,https://lda.senate.gov/filings/public/filing/43b9b3ba-d89b-4507-932b-0ead349233e1/print/
CAPITOL COUNSEL LLC,signed,AMERICANS FOR LITIGATION TAX FAIRNESS,20000,f7cfe9a7-2763-490f-9663-fcf7981dbf8f,https://lda.senate.gov/filings/public/filing/f7cfe9a7-2763-490f-9663-fcf7981dbf8f/print/
CAPITOL COUNSEL LLC,signed,"Advanced Situational Awareness, LLC",20000,e489f9e8-3191-4138-a5a0-8c1b25771d52,https://lda.senate.gov/filings/public/filing/e489f9e8-3191-4138-a5a0-8c1b25771d52/print/
CAPITOL COUNSEL LLC,signed,Billings Flying Service,20000,d1b35630-b68b-4ee6-aa9d-1c12caca0df3,https://lda.senate.gov/filings/public/filing/d1b35630-b68b-4ee6-aa9d-1c12caca0df3/print/
CAPITOL COUNSEL LLC,signed,Lenovo (United States) Inc.,20000,43497460-b1ea-43a4-ad85-607bc96ac883,https://lda.senate.gov/filings/public/filing/43497460-b1ea-43a4-ad85-607bc96ac883/print/
CAPITOL COUNSEL LLC,signed,Neptune Aviation,20000,4172d613-8269-4bc3-bc43-aa5ea54618fc,https://lda.senate.gov/filings/public/filing/4172d613-8269-4bc3-bc43-aa5ea54618fc/print/
CAPITOL COUNSEL LLC,signed,Overwatch Aero,20000,c4b9b9ad-d84b-42a6-ae26-491dc64e4c99,https://lda.senate.gov/filings/public/filing/c4b9b9ad-d84b-42a6-ae26-491dc64e4c99/print/
CAPITOL COUNSEL LLC,signed,"RESOURCE PUBLIC AFFAIRS, LLC ON BEHALF OF FIRE BOSS, LLC",20000,55a5c0e6-0a7f-4355-a86f-c3bd7648de2f,https://lda.senate.gov/filings/public/filing/55a5c0e6-0a7f-4355-a86f-c3bd7648de2f/print/
CAPITOL COUNSEL LLC,signed,"THE LUMBER MANUFACTORY, INC",20000,877d7d83-f242-4056-8b18-04cedceed3b8,https://lda.senate.gov/filings/public/filing/877d7d83-f242-4056-8b18-04cedceed3b8/print/
CAPITOL COUNSEL LLC,signed,Vibrant Planet PBC,20000,32f13614-6b20-45e2-94b0-a65788986cbc,https://lda.senate.gov/filings/public/filing/32f13614-6b20-45e2-94b0-a65788986cbc/print/
CAPITOL COUNSEL LLC,signed,"Bridger Aerospace Group, LLC",10000,685aba4d-d954-4b10-9f06-f1775f6b089c,https://lda.senate.gov/filings/public/filing/685aba4d-d954-4b10-9f06-f1775f6b089c/print/
CAPITOL COUNSEL LLC,signed,Central Coast Jet Center,10000,69a776c2-f129-4525-a401-d87a1e4108fa,https://lda.senate.gov/filings/public/filing/69a776c2-f129-4525-a401-d87a1e4108fa/print/
CAPITOL COUNSEL LLC,signed,"Aero Air, LLC",,b538851b-ef43-4530-aee3-4258d65ced20,https://lda.senate.gov/filings/public/filing/b538851b-ef43-4530-aee3-4258d65ced20/print/
CHECKMATE GOVERNMENT RELATIONS,lost,MONTE VALLE ENERGY LLC,900000,1fc19fd3-fbbf-46fa-85a4-6cc61e8e7f91,https://lda.senate.gov/filings/public/filing/1fc19fd3-fbbf-46fa-85a4-6cc61e8e7f91/print/
CHECKMATE GOVERNMENT RELATIONS,lost,"SWR INTERNATIONAL, INC.",500000,f6788029-9b12-4541-9ee7-34096be024f0,https://lda.senate.gov/filings/public/filing/f6788029-9b12-4541-9ee7-34096be024f0/print/
CHECKMATE GOVERNMENT RELATIONS,lost,GUNVOR GROUP,450000,214220d4-fbc5-4770-9a1c-8acb45568db3,https://lda.senate.gov/filings/public/filing/214220d4-fbc5-4770-9a1c-8acb45568db3/print/
CHECKMATE GOVERNMENT RELATIONS,lost,AMERICAN KITCHEN CABINET ALLIANCE,380000,f6f28406-3360-4156-ade4-25d77401c5b3,https://lda.senate.gov/filings/public/filing/f6f28406-3360-4156-ade4-25d77401c5b3/print/
CHECKMATE GOVERNMENT RELATIONS,lost,International Legal Finance Association,230000,9c03f868-d6a4-4c65-ba9a-0074313a493a,https://lda.senate.gov/filings/public/filing/9c03f868-d6a4-4c65-ba9a-0074313a493a/print/
CHECKMATE GOVERNMENT RELATIONS,lost,AMERICAN TURKISH BUSINESS ROUNDTABLE,190000,a0c5a0d9-3857-4360-9abc-6615907575f8,https://lda.senate.gov/filings/public/filing/a0c5a0d9-3857-4360-9abc-6615907575f8/print/
CHECKMATE GOVERNMENT RELATIONS,lost,PMI US Corporate Services Inc.,100000,87aed9cf-d693-457d-bd4f-55fa2bd2720c,https://lda.senate.gov/filings/public/filing/87aed9cf-d693-457d-bd4f-55fa2bd2720c/print/
CHECKMATE GOVERNMENT RELATIONS,lost,"BERNSTEIN EQUITY, LLC",50000,d375b50c-bdc6-49a8-baf5-7e6d5ed5d00d,https://lda.senate.gov/filings/public/filing/d375b50c-bdc6-49a8-baf5-7e6d5ed5d00d/print/
CHECKMATE GOVERNMENT RELATIONS,signed,GUNVOR GROUP,450000,44556ae1-8a13-44dc-bb9f-3182efc40bba,https://lda.senate.gov/filings/public/filing/44556ae1-8a13-44dc-bb9f-3182efc40bba/print/
CHECKMATE GOVERNMENT RELATIONS,signed,HILLFIELD LLC,290000,1be5bdb1-bb25-4264-a5e5-aaa7d8ee7778,https://lda.senate.gov/filings/public/filing/1be5bdb1-bb25-4264-a5e5-aaa7d8ee7778/print/
CHECKMATE GOVERNMENT RELATIONS,signed,BITDEER,150000,7e641dd5-a7bc-43ef-9467-9325fab302a2,https://lda.senate.gov/filings/public/filing/7e641dd5-a7bc-43ef-9467-9325fab302a2/print/
CHECKMATE GOVERNMENT RELATIONS,signed,YAMAHA MOTOR CORPORATION,150000,1e5f55b8-8809-4726-ad10-c2a332ed2a2d,https://lda.senate.gov/filings/public/filing/1e5f55b8-8809-4726-ad10-c2a332ed2a2d/print/
CHECKMATE GOVERNMENT RELATIONS,signed,"INTERNATIONAL MOTORS, LLC (FORMERLY NAVISTAR, INC)",100000,d88c1f3f-db87-45ae-9074-d261b7221666,https://lda.senate.gov/filings/public/filing/d88c1f3f-db87-45ae-9074-d261b7221666/print/
CHECKMATE GOVERNMENT RELATIONS,signed,ZYGMUNT SOLORZ,100000,25b0b328-db48-411a-8ef2-9e32d56ed8e6,https://lda.senate.gov/filings/public/filing/25b0b328-db48-411a-8ef2-9e32d56ed8e6/print/
CHECKMATE GOVERNMENT RELATIONS,signed,"ORNSTEIN-SCHULER INVESTMENTS, LLC",90000,95e03c72-3c6e-4000-93af-672b80ce8f52,https://lda.senate.gov/filings/public/filing/95e03c72-3c6e-4000-93af-672b80ce8f52/print/
