client,old_firm,new_firm,hire_dq,move,client_q_canonical_spend,term_uuid,term_lda_url,hire_uuid,hire_lda_url
National Council for Prescription Drug Programs,HORIZON GOVERNMENT AFFAIRS,MONUMENT ADVOCACY,1,,30000,057fd018-d744-44c9-8fbc-d174cfca883c,https://lda.senate.gov/filings/public/filing/057fd018-d744-44c9-8fbc-d174cfca883c/print/,7612a26a-f75e-4f1f-9b92-9bd641d521b1,https://lda.senate.gov/filings/public/filing/7612a26a-f75e-4f1f-9b92-9bd641d521b1/print/
National Organization of State Offices of Rural Health,"HALL, RENDER, KILLIAN, HEATH & LYMAN, P.C.","LIBERTY PARTNERS GROUP, LLC",-1,,30000,9fbac180-d0cf-4cee-b0cb-71e8f70cdecb,https://lda.senate.gov/filings/public/filing/9fbac180-d0cf-4cee-b0cb-71e8f70cdecb/print/,15bf4275-2c18-4e98-9207-a5d40c142b1f,https://lda.senate.gov/filings/public/filing/15bf4275-2c18-4e98-9207-a5d40c142b1f/print/
On Demand Pharmaceuticals,OMEGA STRATEGIES LLC (DC),MARBLE ARCH,-1,,30000,3a000b56-0321-4934-ac1b-a63103158205,https://lda.senate.gov/filings/public/filing/3a000b56-0321-4934-ac1b-a63103158205/print/,60e81f6f-eea3-4dd4-982b-9c36dc7943df,https://lda.senate.gov/filings/public/filing/60e81f6f-eea3-4dd4-982b-9c36dc7943df/print/
Rancho Guejito Corporation,BEST BEST & KRIEGER LLP,"BARNES & THORNBURG, LLP",1,,30000,f22b8415-697d-4690-bee8-666ae40ee160,https://lda.senate.gov/filings/public/filing/f22b8415-697d-4690-bee8-666ae40ee160/print/,059c55b2-a64d-422f-8de3-1a3e0176ee19,https://lda.senate.gov/filings/public/filing/059c55b2-a64d-422f-8de3-1a3e0176ee19/print/
"Refuah Health Center, Inc.",BAKER DONELSON BEARMAN CALDWELL & BERKOWITZ,"MERCHANT MCINTYRE & ASSOCIATES, LLC",-1,,30000,04e6c47a-ef1d-4943-95be-b7b907adc2f5,https://lda.senate.gov/filings/public/filing/04e6c47a-ef1d-4943-95be-b7b907adc2f5/print/,264168c0-4a47-48a5-ac53-98ee076521c9,https://lda.senate.gov/filings/public/filing/264168c0-4a47-48a5-ac53-98ee076521c9/print/
"STELLA JONES CORPORATION (FORMERLY KNOWN AS MCFARLAND CASCADE HOLDINGS, INC.)","SBL STRATEGIES, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",1,,30000,d1fc3dcc-8a33-47f8-a6f2-ca9175f6013c,https://lda.senate.gov/filings/public/filing/d1fc3dcc-8a33-47f8-a6f2-ca9175f6013c/print/,bd5e74d8-5642-4bcb-bfe3-3fd896616796,https://lda.senate.gov/filings/public/filing/bd5e74d8-5642-4bcb-bfe3-3fd896616796/print/
Samuel Merritt University,ACORN CONSULTING,"TOWNSEND PUBLIC AFFAIRS, INC",1,,30000,690522b7-94c2-4716-950f-dde51af81031,https://lda.senate.gov/filings/public/filing/690522b7-94c2-4716-950f-dde51af81031/print/,8a26d036-74d1-462a-86d7-5cc39c9ac386,https://lda.senate.gov/filings/public/filing/8a26d036-74d1-462a-86d7-5cc39c9ac386/print/
University Corporation for Atmospheric Research,STRATEGIES 360,THE WAYFINDER GROUP,1,,30000,0859c8d5-1e49-4aa5-80b4-515364dccaa9,https://lda.senate.gov/filings/public/filing/0859c8d5-1e49-4aa5-80b4-515364dccaa9/print/,354fa65e-7992-4902-9f33-a3127c17e9f1,https://lda.senate.gov/filings/public/filing/354fa65e-7992-4902-9f33-a3127c17e9f1/print/
"Verity Integrated Systems, Inc.","ADAMS AND REESE, LLP",STIERS LLC,0,,30000,9a9b3856-31b1-4e6a-9963-6af00829e817,https://lda.senate.gov/filings/public/filing/9a9b3856-31b1-4e6a-9963-6af00829e817/print/,18721715-40ea-4e49-bffa-1798e7fb13c9,https://lda.senate.gov/filings/public/filing/18721715-40ea-4e49-bffa-1798e7fb13c9/print/
WSSC Water,"BANNER PUBLIC AFFAIRS, LLC",CURRENT STRATEGIES,0,,30000,d042825e-8229-4a24-b83e-33d1b5666a1e,https://lda.senate.gov/filings/public/filing/d042825e-8229-4a24-b83e-33d1b5666a1e/print/,cfdf2559-b6c1-4bc8-888e-d51083ce5440,https://lda.senate.gov/filings/public/filing/cfdf2559-b6c1-4bc8-888e-d51083ce5440/print/
National Recreation and Park Association,"BANNER PUBLIC AFFAIRS, LLC",CURRENT STRATEGIES,0,,29000,51568982-a22d-40c4-b921-869b5c55bd84,https://lda.senate.gov/filings/public/filing/51568982-a22d-40c4-b921-869b5c55bd84/print/,0f5aaf48-aaab-4629-b2bd-cd76fa47b6d6,https://lda.senate.gov/filings/public/filing/0f5aaf48-aaab-4629-b2bd-cd76fa47b6d6/print/
AURELIUS SYSTEMS,FRONTERA GROUP,"CASSIDY & ASSOCIATES, INC.",1,,22500,aa1cdce6-f401-4a11-b060-6187de4cef84,https://lda.senate.gov/filings/public/filing/aa1cdce6-f401-4a11-b060-6187de4cef84/print/,5fcdb9b4-c21a-4115-b779-247dfa40470e,https://lda.senate.gov/filings/public/filing/5fcdb9b4-c21a-4115-b779-247dfa40470e/print/
AMERICAN VASCULAR ASSOCIATES (OFFICE-BASED FACILITY ASSN OBFA) (FKA USPA),"SBL STRATEGIES, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",1,,20000,f767038f-cd28-4764-8308-86ee5a00c40a,https://lda.senate.gov/filings/public/filing/f767038f-cd28-4764-8308-86ee5a00c40a/print/,0ff4f560-e84a-40ec-af92-ed0478038ec2,https://lda.senate.gov/filings/public/filing/0ff4f560-e84a-40ec-af92-ed0478038ec2/print/
American College of Osteopathic Family Physicians,ALSTON & BIRD LLP,SUMMIT HEALTH CARE CONSULTING,1,,20000,a43f122f-696c-4ba0-9def-86226c7590e8,https://lda.senate.gov/filings/public/filing/a43f122f-696c-4ba0-9def-86226c7590e8/print/,3d9fc363-8ba3-4a3c-8da6-0e2c1669886c,https://lda.senate.gov/filings/public/filing/3d9fc363-8ba3-4a3c-8da6-0e2c1669886c/print/
American Phalanx,ANCHOR & ARROW STRATEGIES,ANCHOR & ARROW LLC,1,,20000,798a8a66-3a81-4252-ab4b-061c52e43977,https://lda.senate.gov/filings/public/filing/798a8a66-3a81-4252-ab4b-061c52e43977/print/,391eb7f5-5733-4ba2-ba05-6f9f3ed3c772,https://lda.senate.gov/filings/public/filing/391eb7f5-5733-4ba2-ba05-6f9f3ed3c772/print/
"Apex Technology, Inc.",ANCHOR & ARROW STRATEGIES,ANCHOR & ARROW LLC,1,,20000,6fc7fbec-dde8-4339-8cd7-0171ac9f2a09,https://lda.senate.gov/filings/public/filing/6fc7fbec-dde8-4339-8cd7-0171ac9f2a09/print/,7a55ab43-e70f-4b0d-898a-29ce4a16397d,https://lda.senate.gov/filings/public/filing/7a55ab43-e70f-4b0d-898a-29ce4a16397d/print/
Clean Water Construction Coalition,"BANNER PUBLIC AFFAIRS, LLC",CURRENT STRATEGIES,0,,20000,c9534096-3728-4e0c-a718-3956906dcc44,https://lda.senate.gov/filings/public/filing/c9534096-3728-4e0c-a718-3956906dcc44/print/,015c724d-c43a-47a4-8501-23e294f7c60b,https://lda.senate.gov/filings/public/filing/015c724d-c43a-47a4-8501-23e294f7c60b/print/
Dredging Contractors of America,"SBL STRATEGIES, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",1,,20000,c9a6aae0-787d-41e0-a9cc-da08e43f6f0d,https://lda.senate.gov/filings/public/filing/c9a6aae0-787d-41e0-a9cc-da08e43f6f0d/print/,440d71ea-f990-43ca-8268-f2e2cee5819b,https://lda.senate.gov/filings/public/filing/440d71ea-f990-43ca-8268-f2e2cee5819b/print/
EXPAND ENERGY CORPORATION (FKA CHESAPEAKE ENERGY),"SBL STRATEGIES, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",1,,20000,81cbc2a8-c1ce-41b8-acff-50723ab37dd5,https://lda.senate.gov/filings/public/filing/81cbc2a8-c1ce-41b8-acff-50723ab37dd5/print/,25df95d2-f604-4766-9033-279b5c3e8a71,https://lda.senate.gov/filings/public/filing/25df95d2-f604-4766-9033-279b5c3e8a71/print/
Grand River Dam Authority,"SBL STRATEGIES, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",1,,20000,e12b4d69-4d12-4a54-bdf6-3f02cb08f8e1,https://lda.senate.gov/filings/public/filing/e12b4d69-4d12-4a54-bdf6-3f02cb08f8e1/print/,58cb2ce9-48c7-477b-bf57-6a9f25962ac9,https://lda.senate.gov/filings/public/filing/58cb2ce9-48c7-477b-bf57-6a9f25962ac9/print/
Metropolitan Washington Council of Governments,"BANNER PUBLIC AFFAIRS, LLC",CURRENT STRATEGIES,0,,20000,04552d3a-a76a-4a74-a9a6-a2607f9b8763,https://lda.senate.gov/filings/public/filing/04552d3a-a76a-4a74-a9a6-a2607f9b8763/print/,854c1617-2d0f-4cf2-bac0-b429eba81305,https://lda.senate.gov/filings/public/filing/854c1617-2d0f-4cf2-bac0-b429eba81305/print/
Metropolitan Washington Council of Governments,"BANNER PUBLIC AFFAIRS, LLC",WATERSHED PROJECTS LLC,-1,,20000,04552d3a-a76a-4a74-a9a6-a2607f9b8763,https://lda.senate.gov/filings/public/filing/04552d3a-a76a-4a74-a9a6-a2607f9b8763/print/,091cab6d-4810-46aa-96f8-f25cd3e29eed,https://lda.senate.gov/filings/public/filing/091cab6d-4810-46aa-96f8-f25cd3e29eed/print/
National Association of Voice Actors,"PLATINUM ADVISORS DC, LLC",ACG ADVOCACY,1,,20000,3ee62bab-333a-4881-a07d-22906dcf743b,https://lda.senate.gov/filings/public/filing/3ee62bab-333a-4881-a07d-22906dcf743b/print/,2090aa15-c1ab-467e-b2f0-c14e67fc65d0,https://lda.senate.gov/filings/public/filing/2090aa15-c1ab-467e-b2f0-c14e67fc65d0/print/
New Ways to Work,STRATEGIES 360,CAPITOL VIEW PARTNERS,0,,20000,67bb7645-c483-429c-ac93-e641769c2e21,https://lda.senate.gov/filings/public/filing/67bb7645-c483-429c-ac93-e641769c2e21/print/,b0c8f8ae-f4e4-4c8c-95c2-aca1e913bc38,https://lda.senate.gov/filings/public/filing/b0c8f8ae-f4e4-4c8c-95c2-aca1e913bc38/print/
North County Transit District,HOLLAND & KNIGHT LLP,"MANATT, PHELPS, AND PHILLIPS",-1,,20000,bd58a519-3216-4ed2-aa00-0e4365c5dfcd,https://lda.senate.gov/filings/public/filing/bd58a519-3216-4ed2-aa00-0e4365c5dfcd/print/,bf3c902f-bda9-4a7e-9195-ade5a4804e1d,https://lda.senate.gov/filings/public/filing/bf3c902f-bda9-4a7e-9195-ade5a4804e1d/print/
Oberlin College,ANN AQUILLO CONSULTING LLC,"SYC STRATEGIES, LLC",1,,20000,17bf4959-2cbb-4c9a-970b-86c9865e869e,https://lda.senate.gov/filings/public/filing/17bf4959-2cbb-4c9a-970b-86c9865e869e/print/,096669e4-94c0-422a-8569-9e8bc21506af,https://lda.senate.gov/filings/public/filing/096669e4-94c0-422a-8569-9e8bc21506af/print/
Oregon Department of Human Services,MCGUIREWOODS CONSULTING (A SUBSIDIARY OF MCGUIREWOODS LLP),STEPHANIE KENNAN,1,,20000,aa47678b-e278-4bbe-8396-b8d3e98ec943,https://lda.senate.gov/filings/public/filing/aa47678b-e278-4bbe-8396-b8d3e98ec943/print/,605a3dfa-fcc3-4024-ab3e-9c1945ad8ece,https://lda.senate.gov/filings/public/filing/605a3dfa-fcc3-4024-ab3e-9c1945ad8ece/print/
PARTNERSHIP FOR MEDICAID HOME-BASED CARE,AKIN GUMP STRAUSS HAUER & FELD,AVENUE SOLUTIONS,0,,20000,c7be9962-df1c-4b61-b409-4c73c6606f28,https://lda.senate.gov/filings/public/filing/c7be9962-df1c-4b61-b409-4c73c6606f28/print/,94f8a36f-f77b-44c7-958c-46ba7e8ac97e,https://lda.senate.gov/filings/public/filing/94f8a36f-f77b-44c7-958c-46ba7e8ac97e/print/
PARTNERSHIP FOR MEDICAID HOME-BASED CARE,AKIN GUMP STRAUSS HAUER & FELD,"RAAB GOVERNMENT STRATEGIES, LLC",0,,20000,c7be9962-df1c-4b61-b409-4c73c6606f28,https://lda.senate.gov/filings/public/filing/c7be9962-df1c-4b61-b409-4c73c6606f28/print/,8e00ea9b-4725-4292-9a5c-4819d132f4f8,https://lda.senate.gov/filings/public/filing/8e00ea9b-4725-4292-9a5c-4819d132f4f8/print/
PTC INC.,"COASPIRE, LLC",MAVERICK HILL PARTNERS,1,,20000,c77ad763-7171-4040-8734-f1a375bce2e8,https://lda.senate.gov/filings/public/filing/c77ad763-7171-4040-8734-f1a375bce2e8/print/,978b9c52-02fc-436b-a120-67f7ee36e98f,https://lda.senate.gov/filings/public/filing/978b9c52-02fc-436b-a120-67f7ee36e98f/print/
SPATIAL INFORMATICS GROUP (SIG),"INNOVATIVE FEDERAL STRATEGIES, LLC",CAPITOL COUNSEL LLC,1,,20000,844269e5-d600-4501-bd34-0c9e56cc3598,https://lda.senate.gov/filings/public/filing/844269e5-d600-4501-bd34-0c9e56cc3598/print/,34798b8f-026c-4d7a-9892-a59eeb9ac41a,https://lda.senate.gov/filings/public/filing/34798b8f-026c-4d7a-9892-a59eeb9ac41a/print/
Street Smarts VR,"BECKER & POLIAKOFF, P.A.",SKYLINE CAPITOL LLC,1,,20000,2e8ceca2-ea07-47cb-9e09-5fadcf932e72,https://lda.senate.gov/filings/public/filing/2e8ceca2-ea07-47cb-9e09-5fadcf932e72/print/,ae56a9d3-f4ac-4bf8-b695-7bba88126623,https://lda.senate.gov/filings/public/filing/ae56a9d3-f4ac-4bf8-b695-7bba88126623/print/
"TANGRAM FLEX, INC.","INNOVATIVE FEDERAL STRATEGIES, LLC","ALPINE GROUP PARTNERS, LLC.",1,,20000,e5d59c79-d892-4db0-ad95-1a05a0c2efda,https://lda.senate.gov/filings/public/filing/e5d59c79-d892-4db0-ad95-1a05a0c2efda/print/,aba50d2f-9f2f-4336-8830-dfe05ffcbae7,https://lda.senate.gov/filings/public/filing/aba50d2f-9f2f-4336-8830-dfe05ffcbae7/print/
"The Gas Company, LLC dba Hawaii Gas",STRATEGIES 360,THE WAYFINDER GROUP,1,,20000,4596d93d-8f4a-4655-877c-cb0296da8c01,https://lda.senate.gov/filings/public/filing/4596d93d-8f4a-4655-877c-cb0296da8c01/print/,9e07ec5f-d1c2-4cbf-8009-e6ef6faa3451,https://lda.senate.gov/filings/public/filing/9e07ec5f-d1c2-4cbf-8009-e6ef6faa3451/print/
"Vascular Management and Innovations Group, LLC dba Mangrove Management Partners","SBL STRATEGIES, LLC","COVENANT GOVERNMENT AFFAIRS, LLC",1,,20000,13610734-c288-48e2-b304-c6f0012ace91,https://lda.senate.gov/filings/public/filing/13610734-c288-48e2-b304-c6f0012ace91/print/,32c8e1fd-2616-49a1-aa36-cedaceafdab2,https://lda.senate.gov/filings/public/filing/32c8e1fd-2616-49a1-aa36-cedaceafdab2/print/
Vulcan Elements,CLARK HILL PUBLIC STRATEGIES LLC,CAPITOL HILL COMMUNICATIONS,0,,20000,3c13f90c-b085-420b-9d78-8a60bcff14db,https://lda.senate.gov/filings/public/filing/3c13f90c-b085-420b-9d78-8a60bcff14db/print/,da8e36fa-195e-482e-9968-6083118547e4,https://lda.senate.gov/filings/public/filing/da8e36fa-195e-482e-9968-6083118547e4/print/
"YC Consulting, LLC on behalf of Dispose Rx, Inc.","TIDAL BASIN ADVISORS, INC.",THE WAYFINDER GROUP,1,,20000,93fbcb0f-8562-4a08-925b-1ffb3aa7b3ff,https://lda.senate.gov/filings/public/filing/93fbcb0f-8562-4a08-925b-1ffb3aa7b3ff/print/,8f9701ef-1d0d-41b1-94fb-c1321f33244f,https://lda.senate.gov/filings/public/filing/8f9701ef-1d0d-41b1-94fb-c1321f33244f/print/
HR HEALTHCARE,"JEFFREY J. KIMBELL & ASSOCIATES, INC.",ADAPTIVE GOVERNMENT RELATIONS,1,,15000,4140976b-6dfb-4f88-8cbc-e94ee330056f,https://lda.senate.gov/filings/public/filing/4140976b-6dfb-4f88-8cbc-e94ee330056f/print/,817ee693-0340-44be-b43c-330282584e12,https://lda.senate.gov/filings/public/filing/817ee693-0340-44be-b43c-330282584e12/print/
AMERICA'S SERVICE COMMISSIONS,STRATEGIES 360,CAPITOL VIEW PARTNERS,1,,10000,34ae37c5-434f-4875-9bc3-fc0ea685f2bb,https://lda.senate.gov/filings/public/filing/34ae37c5-434f-4875-9bc3-fc0ea685f2bb/print/,5295b7bf-70bd-4017-9724-8a8b04dfc094,https://lda.senate.gov/filings/public/filing/5295b7bf-70bd-4017-9724-8a8b04dfc094/print/
Aalo Atomics,STRATEGIC MARKETING INNOVATIONS,"CGCN GROUP, LLC",1,,10000,5cfb8b8e-8594-49ee-8a01-b5e7bafdc62b,https://lda.senate.gov/filings/public/filing/5cfb8b8e-8594-49ee-8a01-b5e7bafdc62b/print/,78cfe388-9e81-452d-b09a-ddbfd18b934b,https://lda.senate.gov/filings/public/filing/78cfe388-9e81-452d-b09a-ddbfd18b934b/print/
American Horse Council,WAYPOINT STRATEGIES LLC,AMANDA KADILAK,-1,,10000,206b879b-4e96-4145-9975-365b40a113c7,https://lda.senate.gov/filings/public/filing/206b879b-4e96-4145-9975-365b40a113c7/print/,682aa2ff-631f-48de-950c-7ff2cee790e7,https://lda.senate.gov/filings/public/filing/682aa2ff-631f-48de-950c-7ff2cee790e7/print/
"Amicus Therapeutics, Inc.",HORIZON GOVERNMENT AFFAIRS,CAPITOL COUNSEL LLC,1,,10000,2b1b08eb-a883-4b22-97f2-61f9a2f70fad,https://lda.senate.gov/filings/public/filing/2b1b08eb-a883-4b22-97f2-61f9a2f70fad/print/,8f32dd4a-9938-449a-805d-4ea73a8a579a,https://lda.senate.gov/filings/public/filing/8f32dd4a-9938-449a-805d-4ea73a8a579a/print/
City of Coronado,BEST BEST & KRIEGER LLP,"BARNES & THORNBURG, LLP",1,,10000,431d2943-426f-424c-9c64-d16e69abeb31,https://lda.senate.gov/filings/public/filing/431d2943-426f-424c-9c64-d16e69abeb31/print/,861b8ea5-46e3-48d9-9bae-6d1107618207,https://lda.senate.gov/filings/public/filing/861b8ea5-46e3-48d9-9bae-6d1107618207/print/
DATA FOUNDATION,"ARTICLE ONE GROUP, LLC","CM STRATEGIC, LLC",1,,10000,b280b643-467d-43f3-8d6e-598e1d1dfed6,https://lda.senate.gov/filings/public/filing/b280b643-467d-43f3-8d6e-598e1d1dfed6/print/,12241402-2920-4458-8277-961297a1834d,https://lda.senate.gov/filings/public/filing/12241402-2920-4458-8277-961297a1834d/print/
Gallatin AI,ANCHOR & ARROW STRATEGIES,ANCHOR & ARROW LLC,1,,10000,a216a069-5de1-40ee-8676-b24ad0cb30ca,https://lda.senate.gov/filings/public/filing/a216a069-5de1-40ee-8676-b24ad0cb30ca/print/,112bc169-907b-4734-834b-34c53fd15c94,https://lda.senate.gov/filings/public/filing/112bc169-907b-4734-834b-34c53fd15c94/print/
Health Innovation Alliance,HORIZON GOVERNMENT AFFAIRS,MONUMENT ADVOCACY,1,,10000,b0d5d9ce-7d88-4148-a22f-17b95b0dac3d,https://lda.senate.gov/filings/public/filing/b0d5d9ce-7d88-4148-a22f-17b95b0dac3d/print/,4230c51d-69b8-4612-bc76-ebde80551814,https://lda.senate.gov/filings/public/filing/4230c51d-69b8-4612-bc76-ebde80551814/print/
"LIFEWAY FOODS, INC.",PENN AVENUE PARTNERS,LOBBYING FOR IMPROVEMENTS,1,,10000,c78e84f3-f975-4d2b-a971-a0f9aacc5a6f,https://lda.senate.gov/filings/public/filing/c78e84f3-f975-4d2b-a971-a0f9aacc5a6f/print/,7cd44718-178e-4401-9997-30326c6e6b15,https://lda.senate.gov/filings/public/filing/7cd44718-178e-4401-9997-30326c6e6b15/print/
Orion Power,"FAHMY HUDOME INTERNATIONAL, LLC",CAPITOL HILL COMMUNICATIONS,0,,10000,9d20ffc1-f9df-42c9-a39b-f1aa32fb4fc1,https://lda.senate.gov/filings/public/filing/9d20ffc1-f9df-42c9-a39b-f1aa32fb4fc1/print/,59ec269b-7758-41f8-9dde-6e0bbd975b2d,https://lda.senate.gov/filings/public/filing/59ec269b-7758-41f8-9dde-6e0bbd975b2d/print/
Orion Power,VICTORY COALITION STRATEGIES LLC,CAPITOL HILL COMMUNICATIONS,0,,10000,6a2f7f1d-e4f2-40a2-8a16-4bdec63b5c9a,https://lda.senate.gov/filings/public/filing/6a2f7f1d-e4f2-40a2-8a16-4bdec63b5c9a/print/,59ec269b-7758-41f8-9dde-6e0bbd975b2d,https://lda.senate.gov/filings/public/filing/59ec269b-7758-41f8-9dde-6e0bbd975b2d/print/
Pomona Valley Protective Association,BEST BEST & KRIEGER LLP,"BARNES & THORNBURG, LLP",1,,10000,77b5b18e-9594-4ce0-925e-cbcd5f498247,https://lda.senate.gov/filings/public/filing/77b5b18e-9594-4ce0-925e-cbcd5f498247/print/,40b1a936-e223-4e1e-9c49-a8edae28d9ee,https://lda.senate.gov/filings/public/filing/40b1a936-e223-4e1e-9c49-a8edae28d9ee/print/
"Spectrum Photonics, Inc.",STRATEGIES 360,"RED MAPLE CONSULTING, LLC",1,,10000,ad6b92aa-699d-4ac3-9580-af1cfb6f1c3a,https://lda.senate.gov/filings/public/filing/ad6b92aa-699d-4ac3-9580-af1cfb6f1c3a/print/,c74a284a-6e90-4af2-966c-23e0ba004d77,https://lda.senate.gov/filings/public/filing/c74a284a-6e90-4af2-966c-23e0ba004d77/print/
"Spectrum Photonics, Inc.",STRATEGIES 360,THE WAYFINDER GROUP,1,,10000,ad6b92aa-699d-4ac3-9580-af1cfb6f1c3a,https://lda.senate.gov/filings/public/filing/ad6b92aa-699d-4ac3-9580-af1cfb6f1c3a/print/,c812e2c8-b600-46df-94a0-5e43b09cb924,https://lda.senate.gov/filings/public/filing/c812e2c8-b600-46df-94a0-5e43b09cb924/print/
The White Line,"DAVID W REGAN, LLC",AQUIA GROUP INC. (F.K.A. AQUIA GROUP LLC),1,,9000,28a789d0-0b1e-4b63-89b9-c093325a7e6e,https://lda.senate.gov/filings/public/filing/28a789d0-0b1e-4b63-89b9-c093325a7e6e/print/,2675b042-a5c5-4313-912a-00b61088ee0a,https://lda.senate.gov/filings/public/filing/2675b042-a5c5-4313-912a-00b61088ee0a/print/
Americans for Contraception,KEEFE STRATEGIES LLC (FKA KEEFE SINGISER PARTNERS),SINGISER SOLUTIONS LLC,1,,5000,77df0967-c141-4b96-a5bb-d943a52a6e00,https://lda.senate.gov/filings/public/filing/77df0967-c141-4b96-a5bb-d943a52a6e00/print/,75c27d52-ba2e-4a29-abc5-0d6899fb619b,https://lda.senate.gov/filings/public/filing/75c27d52-ba2e-4a29-abc5-0d6899fb619b/print/
Appian Corporation,SQUIRE PATTON BOGGS,APPIAN CORPORATION,1,to-inhouse,,5adbac53-63ab-47c8-8b34-9bbdd32668af,https://lda.senate.gov/filings/public/filing/5adbac53-63ab-47c8-8b34-9bbdd32668af/print/,2f75f5ab-37dd-4d0c-aa1f-dff12b7d2896,https://lda.senate.gov/filings/public/filing/2f75f5ab-37dd-4d0c-aa1f-dff12b7d2896/print/
CONSTELLIUM MUSCLE SHOALS LLC,FEDERAL BUSINESS GROUP,"EDWARD C. OLIVARES, LLC",1,,,c3ecc99d-b39e-4fa3-8f57-440af8143075,https://lda.senate.gov/filings/public/filing/c3ecc99d-b39e-4fa3-8f57-440af8143075/print/,0533d12d-e054-48b1-8f4d-483c13abe26b,https://lda.senate.gov/filings/public/filing/0533d12d-e054-48b1-8f4d-483c13abe26b/print/
"City of Philadelphia, PA",HOLLAND & KNIGHT LLP,"MANATT, PHELPS, AND PHILLIPS",-1,,,fadef093-c178-4683-b6f8-83c746d657dd,https://lda.senate.gov/filings/public/filing/fadef093-c178-4683-b6f8-83c746d657dd/print/,44831bc0-2e13-4149-813d-e49875228656,https://lda.senate.gov/filings/public/filing/44831bc0-2e13-4149-813d-e49875228656/print/
Forensic Criminal Justice Alliance,"TSG ADVOCATES DC, LLC","NATALIE KATO, P.A.",0,,,d2f3efa9-e410-4ad2-a0b4-d5e70caeee3e,https://lda.senate.gov/filings/public/filing/d2f3efa9-e410-4ad2-a0b4-d5e70caeee3e/print/,94eb0832-931c-4a62-a38d-e9b46ad8c235,https://lda.senate.gov/filings/public/filing/94eb0832-931c-4a62-a38d-e9b46ad8c235/print/
Friends of the Mississippi River,ROOTED STRATEGY & POLICY,THE VOGEL GROUP,1,,,8550e3a9-c5e8-4340-af82-009d2731a0de,https://lda.senate.gov/filings/public/filing/8550e3a9-c5e8-4340-af82-009d2731a0de/print/,afccdff0-e663-46dc-a2ed-70b3766c50b7,https://lda.senate.gov/filings/public/filing/afccdff0-e663-46dc-a2ed-70b3766c50b7/print/
Hawaii Foodbank,STRATEGIES 360,THE WAYFINDER GROUP,1,,,46a12e3e-9560-47ae-998d-162948f16313,https://lda.senate.gov/filings/public/filing/46a12e3e-9560-47ae-998d-162948f16313/print/,06bce525-baa4-4945-a427-822af1442f54,https://lda.senate.gov/filings/public/filing/06bce525-baa4-4945-a427-822af1442f54/print/
HomeAid Hawaii,STRATEGIES 360,THE WAYFINDER GROUP,1,,,eb7af0b5-3732-4fd3-99eb-5fb5a5004af5,https://lda.senate.gov/filings/public/filing/eb7af0b5-3732-4fd3-99eb-5fb5a5004af5/print/,31e3bd69-5327-4c0b-89d5-438e779ef12e,https://lda.senate.gov/filings/public/filing/31e3bd69-5327-4c0b-89d5-438e779ef12e/print/
Hopewell Fund,KEEFE STRATEGIES LLC (FKA KEEFE SINGISER PARTNERS),SINGISER SOLUTIONS LLC,1,,,863a1a8e-8926-42cd-9169-7f47b320c6b8,https://lda.senate.gov/filings/public/filing/863a1a8e-8926-42cd-9169-7f47b320c6b8/print/,3d182f4e-2efc-4f32-b3e2-25f755ec5b55,https://lda.senate.gov/filings/public/filing/3d182f4e-2efc-4f32-b3e2-25f755ec5b55/print/
NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,NATIONAL RURAL LETTER CARRIERS' ASSOCIATION,I STREET ADVOCATES,-1,from-inhouse,,59110a46-d668-49a8-a76f-84724d3536f5,https://lda.senate.gov/filings/public/filing/59110a46-d668-49a8-a76f-84724d3536f5/print/,72717912-14c3-4054-b2c4-81eb3fcc2cb4,https://lda.senate.gov/filings/public/filing/72717912-14c3-4054-b2c4-81eb3fcc2cb4/print/
"OREXO US, INC.","CONNECT 4 STRATEGIES, LLC",STEPTOE LLP,1,,,9a9859c7-d1c8-4740-a12b-2474803d3d17,https://lda.senate.gov/filings/public/filing/9a9859c7-d1c8-4740-a12b-2474803d3d17/print/,245696b3-b026-417d-ba12-dcac980b9ee1,https://lda.senate.gov/filings/public/filing/245696b3-b026-417d-ba12-dcac980b9ee1/print/
Rehabilitation Hospital of the Pacific,STRATEGIES 360,THE WAYFINDER GROUP,1,,,82414821-4179-41af-b7c7-cac594e94822,https://lda.senate.gov/filings/public/filing/82414821-4179-41af-b7c7-cac594e94822/print/,1b0a5892-94fd-449c-bf97-20c398c0e2f7,https://lda.senate.gov/filings/public/filing/1b0a5892-94fd-449c-bf97-20c398c0e2f7/print/
SHADOW NEXUS,EAST CAPITOL ADVISORS LLC,THE INGRAM GROUP LLC,1,,,0a66fa9e-7f32-47f8-9a4b-29047c120f45,https://lda.senate.gov/filings/public/filing/0a66fa9e-7f32-47f8-9a4b-29047c120f45/print/,6cc50014-7ff5-4930-b932-5c476f1e7715,https://lda.senate.gov/filings/public/filing/6cc50014-7ff5-4930-b932-5c476f1e7715/print/
