client,registrant,filing_uuid,filing_type,reported_income,lda_public_url
"INJECTIVE, LLC","INJECTIVE, LLC",359c5a3b-2238-4faa-89fd-21f8f0da7c93,Q4,,https://lda.senate.gov/filings/public/filing/359c5a3b-2238-4faa-89fd-21f8f0da7c93/print/
"INJECTIVE, LLC","INJECTIVE, LLC",50116ae2-5655-4343-a30b-26a4b755a191,RR,,https://lda.senate.gov/filings/public/filing/50116ae2-5655-4343-a30b-26a4b755a191/print/
INKIT WORLDWIDE LLC,"ELEVATE GOVERNMENT AFFAIRS, LLC",3b996aaf-a97e-4051-8d05-f3f1b457e38d,Q4,30000,https://lda.senate.gov/filings/public/filing/3b996aaf-a97e-4051-8d05-f3f1b457e38d/print/
INKIT WORLDWIDE LLC,"ELEVATE GOVERNMENT AFFAIRS, LLC",16a28e81-041f-4f26-8a8b-3dcdd1748d87,RR,,https://lda.senate.gov/filings/public/filing/16a28e81-041f-4f26-8a8b-3dcdd1748d87/print/
INNOVA NANOJET TECHNOLOGIES LTD.,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",4337dbd3-eff4-42c0-b0a5-1e4d82d1c413,Q4,30000,https://lda.senate.gov/filings/public/filing/4337dbd3-eff4-42c0-b0a5-1e4d82d1c413/print/
INNOVA NANOJET TECHNOLOGIES LTD.,"BROWNSTEIN HYATT FARBER SCHRECK, LLP",b6918669-5cef-4216-a138-e01ece3af84a,RR,,https://lda.senate.gov/filings/public/filing/b6918669-5cef-4216-a138-e01ece3af84a/print/
INSANE CYBER,IMPERIUM GLOBAL ADVISORS,5c853622-f43d-4bf7-97f3-45a0d07bca73,Q4,25000,https://lda.senate.gov/filings/public/filing/5c853622-f43d-4bf7-97f3-45a0d07bca73/print/
INSANE CYBER,IMPERIUM GLOBAL ADVISORS,e895019b-9bf6-49c6-959f-93bb026f440c,RR,,https://lda.senate.gov/filings/public/filing/e895019b-9bf6-49c6-959f-93bb026f440c/print/
"INSEPARABLE ACTION, INC.",INSEPARABLE ACTION INC.,7c6a1f27-ebc6-4992-acde-e07f8fb6e920,RR,,https://lda.senate.gov/filings/public/filing/7c6a1f27-ebc6-4992-acde-e07f8fb6e920/print/
INSIGHT MANAGEMENT AND CONSULTING SERVICES,CONVERGE PUBLIC STRATEGIES,2c4150bc-7201-4c19-b925-0ca51d0a34c6,Q4,100000,https://lda.senate.gov/filings/public/filing/2c4150bc-7201-4c19-b925-0ca51d0a34c6/print/
INSIGHT MANAGEMENT AND CONSULTING SERVICES,CONVERGE PUBLIC STRATEGIES,8d3151fc-fede-421c-8711-1e00c6222ecc,RR,,https://lda.senate.gov/filings/public/filing/8d3151fc-fede-421c-8711-1e00c6222ecc/print/
"INTELLIGENT MAPPING, LLC",MICHAEL BEST STRATEGIES LLC,c7ee6029-1329-4fb6-acc7-2d972c940bc0,Q4,30000,https://lda.senate.gov/filings/public/filing/c7ee6029-1329-4fb6-acc7-2d972c940bc0/print/
"INTELLIGENT MAPPING, LLC",MICHAEL BEST STRATEGIES LLC,4b3921c2-df76-464b-b206-bc28bcd84be7,RR,,https://lda.senate.gov/filings/public/filing/4b3921c2-df76-464b-b206-bc28bcd84be7/print/
"INTERNATIONAL ASSOCIATION OF SCIENTIFIC, TECHNICAL & MEDICAL PUBLISHERS (STM)","RADIUS ADVOCACY, LLC",9b79c56c-2391-4344-8951-13134c82120b,Q4,40000,https://lda.senate.gov/filings/public/filing/9b79c56c-2391-4344-8951-13134c82120b/print/
"INTERNATIONAL ASSOCIATION OF SCIENTIFIC, TECHNICAL & MEDICAL PUBLISHERS (STM)","RADIUS ADVOCACY, LLC",9b79c56c-2391-4344-8951-13134c82120b,Q4,40000,https://lda.senate.gov/filings/public/filing/9b79c56c-2391-4344-8951-13134c82120b/print/
"INTERNATIONAL ASSOCIATION OF SCIENTIFIC, TECHNICAL & MEDICAL PUBLISHERS (STM)","RADIUS ADVOCACY, LLC",48837218-598b-4042-99eb-2cd8453546c2,RR,,https://lda.senate.gov/filings/public/filing/48837218-598b-4042-99eb-2cd8453546c2/print/
"INTERNATIONAL ASSOCIATION OF SCIENTIFIC, TECHNICAL & MEDICAL PUBLISHERS (STM)","RADIUS ADVOCACY, LLC",48837218-598b-4042-99eb-2cd8453546c2,RR,,https://lda.senate.gov/filings/public/filing/48837218-598b-4042-99eb-2cd8453546c2/print/
"INTERNATIONAL MOTORS, LLC (FORMERLY NAVISTAR, INC)",CHECKMATE GOVERNMENT RELATIONS,d88c1f3f-db87-45ae-9074-d261b7221666,Q4,100000,https://lda.senate.gov/filings/public/filing/d88c1f3f-db87-45ae-9074-d261b7221666/print/
"INTERNATIONAL MOTORS, LLC (FORMERLY NAVISTAR, INC)",CHECKMATE GOVERNMENT RELATIONS,d88c1f3f-db87-45ae-9074-d261b7221666,Q4,100000,https://lda.senate.gov/filings/public/filing/d88c1f3f-db87-45ae-9074-d261b7221666/print/
"INTERNATIONAL MOTORS, LLC (FORMERLY NAVISTAR, INC)",CHECKMATE GOVERNMENT RELATIONS,d88c1f3f-db87-45ae-9074-d261b7221666,Q4,100000,https://lda.senate.gov/filings/public/filing/d88c1f3f-db87-45ae-9074-d261b7221666/print/
"INTERNATIONAL MOTORS, LLC (FORMERLY NAVISTAR, INC)",CHECKMATE GOVERNMENT RELATIONS,829c1760-ae04-43bf-b1db-24f83c9f3426,RR,,https://lda.senate.gov/filings/public/filing/829c1760-ae04-43bf-b1db-24f83c9f3426/print/
"INTERNATIONAL MOTORS, LLC (FORMERLY NAVISTAR, INC)",CHECKMATE GOVERNMENT RELATIONS,829c1760-ae04-43bf-b1db-24f83c9f3426,RR,,https://lda.senate.gov/filings/public/filing/829c1760-ae04-43bf-b1db-24f83c9f3426/print/
"INTERNATIONAL MOTORS, LLC (FORMERLY NAVISTAR, INC)",CHECKMATE GOVERNMENT RELATIONS,829c1760-ae04-43bf-b1db-24f83c9f3426,RR,,https://lda.senate.gov/filings/public/filing/829c1760-ae04-43bf-b1db-24f83c9f3426/print/
INTERNATIONAL SAFETY EQUIPMENT ASSOCIATION,"MCALLISTER & QUINN, LLC",b3e55642-0117-498f-b2fb-5cafb517aeaf,Q4,30000,https://lda.senate.gov/filings/public/filing/b3e55642-0117-498f-b2fb-5cafb517aeaf/print/
INTERNATIONAL SAFETY EQUIPMENT ASSOCIATION,"MCALLISTER & QUINN, LLC",b3e55642-0117-498f-b2fb-5cafb517aeaf,Q4,30000,https://lda.senate.gov/filings/public/filing/b3e55642-0117-498f-b2fb-5cafb517aeaf/print/
INTERNATIONAL SAFETY EQUIPMENT ASSOCIATION,"MCALLISTER & QUINN, LLC",8604dca6-20fc-4e04-aaca-d8522a331042,RR,,https://lda.senate.gov/filings/public/filing/8604dca6-20fc-4e04-aaca-d8522a331042/print/
INTERNATIONAL SAFETY EQUIPMENT ASSOCIATION,"MCALLISTER & QUINN, LLC",8604dca6-20fc-4e04-aaca-d8522a331042,RR,,https://lda.senate.gov/filings/public/filing/8604dca6-20fc-4e04-aaca-d8522a331042/print/
INTERPLAY LEARNING,"GOVERNMENT AFFAIRS SOLUTIONS, LLC",df754d1c-49e5-437b-97c1-6419b262e938,Q4,20000,https://lda.senate.gov/filings/public/filing/df754d1c-49e5-437b-97c1-6419b262e938/print/
INTERPLAY LEARNING,"GOVERNMENT AFFAIRS SOLUTIONS, LLC",0690d9cd-c3b6-47c0-b40f-d034ec04665f,RR,,https://lda.senate.gov/filings/public/filing/0690d9cd-c3b6-47c0-b40f-d034ec04665f/print/
"INTERSECT POWER, LLC",HOLLAND & KNIGHT LLP,162b161a-1e19-4cc9-8f70-24da858349e5,Q4,20000,https://lda.senate.gov/filings/public/filing/162b161a-1e19-4cc9-8f70-24da858349e5/print/
"INTERSECT POWER, LLC",HOLLAND & KNIGHT LLP,b74c3869-e7d5-436d-ae8a-5bc8da9365c1,RR,,https://lda.senate.gov/filings/public/filing/b74c3869-e7d5-436d-ae8a-5bc8da9365c1/print/
INTERVALE MANAGEMENT INC.,BRIDGEWAY ADVOCACY,60272dac-e248-4859-98b8-477927c1e16d,Q4,35000,https://lda.senate.gov/filings/public/filing/60272dac-e248-4859-98b8-477927c1e16d/print/
INTERVALE MANAGEMENT INC.,BRIDGEWAY ADVOCACY,7eb9452c-62df-40e2-af04-48bfdffe145d,RR,,https://lda.senate.gov/filings/public/filing/7eb9452c-62df-40e2-af04-48bfdffe145d/print/
INTRINSIC INNOVATION LLC,CROWELL & MORING LLP,27465b3e-8c0d-4017-b95a-65381c07d39a,Q4,20000,https://lda.senate.gov/filings/public/filing/27465b3e-8c0d-4017-b95a-65381c07d39a/print/
INTRINSIC INNOVATION LLC,CROWELL & MORING LLP,566b0127-f023-453c-b829-ae035a09ab6b,RR,,https://lda.senate.gov/filings/public/filing/566b0127-f023-453c-b829-ae035a09ab6b/print/
INTTERRA GROUP,CAPITOL COUNSEL LLC,564a2605-50f8-48a5-bab5-488be251cdf1,Q4,40000,https://lda.senate.gov/filings/public/filing/564a2605-50f8-48a5-bab5-488be251cdf1/print/
INTTERRA GROUP,CAPITOL COUNSEL LLC,74bc2c5f-edd4-4655-90eb-ac8f46d7435e,RR,,https://lda.senate.gov/filings/public/filing/74bc2c5f-edd4-4655-90eb-ac8f46d7435e/print/
INX INTERNATIONAL INK CO.,HOLLAND & KNIGHT LLP,19d70cd8-faef-4ee5-a78a-79cf70a57865,Q4,30000,https://lda.senate.gov/filings/public/filing/19d70cd8-faef-4ee5-a78a-79cf70a57865/print/
INX INTERNATIONAL INK CO.,HOLLAND & KNIGHT LLP,06d22dba-40b9-443b-859f-d4f7cab561d5,RR,,https://lda.senate.gov/filings/public/filing/06d22dba-40b9-443b-859f-d4f7cab561d5/print/
ISOLATEK INTERNATIONAL CORPORATION,"SANDLER, TRAVIS & ROSENBERG, P.A.",d1ee06a4-f177-4a51-93d1-6d70836f5b40,Q4,10000,https://lda.senate.gov/filings/public/filing/d1ee06a4-f177-4a51-93d1-6d70836f5b40/print/
ISOLATEK INTERNATIONAL CORPORATION,"SANDLER, TRAVIS & ROSENBERG, P.A.",040d8343-e0d0-4af2-bf76-696e3bdbdc67,RR,,https://lda.senate.gov/filings/public/filing/040d8343-e0d0-4af2-bf76-696e3bdbdc67/print/
"ITOCHU AVIATION, INC.",CAPITAL PARK PARTNERS LLC,7146c08c-a473-4f04-8c2c-8a5360e21afd,Q4Y,,https://lda.senate.gov/filings/public/filing/7146c08c-a473-4f04-8c2c-8a5360e21afd/print/
"ITOCHU AVIATION, INC.",CAPITAL PARK PARTNERS LLC,9b25dd5d-c34a-434d-af7a-b14b37284403,RR,,https://lda.senate.gov/filings/public/filing/9b25dd5d-c34a-434d-af7a-b14b37284403/print/
"ImmunityBio, Inc.","CONTINENTAL STRATEGY, LLC",d10a7980-797c-418c-8a10-9030fa6b3c58,Q4,60000,https://lda.senate.gov/filings/public/filing/d10a7980-797c-418c-8a10-9030fa6b3c58/print/
"ImmunityBio, Inc.","CONTINENTAL STRATEGY, LLC",d10a7980-797c-418c-8a10-9030fa6b3c58,Q4,60000,https://lda.senate.gov/filings/public/filing/d10a7980-797c-418c-8a10-9030fa6b3c58/print/
"ImmunityBio, Inc.","CONTINENTAL STRATEGY, LLC",edbee9ae-544b-4a29-95c9-b8415d8998de,RR,,https://lda.senate.gov/filings/public/filing/edbee9ae-544b-4a29-95c9-b8415d8998de/print/
"ImmunityBio, Inc.","CONTINENTAL STRATEGY, LLC",edbee9ae-544b-4a29-95c9-b8415d8998de,RR,,https://lda.senate.gov/filings/public/filing/edbee9ae-544b-4a29-95c9-b8415d8998de/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,60cee256-f7b7-419c-85ec-08d5e6e80fd4,Q4,70000,https://lda.senate.gov/filings/public/filing/60cee256-f7b7-419c-85ec-08d5e6e80fd4/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,60cee256-f7b7-419c-85ec-08d5e6e80fd4,Q4,70000,https://lda.senate.gov/filings/public/filing/60cee256-f7b7-419c-85ec-08d5e6e80fd4/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,60cee256-f7b7-419c-85ec-08d5e6e80fd4,Q4,70000,https://lda.senate.gov/filings/public/filing/60cee256-f7b7-419c-85ec-08d5e6e80fd4/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,60cee256-f7b7-419c-85ec-08d5e6e80fd4,Q4,70000,https://lda.senate.gov/filings/public/filing/60cee256-f7b7-419c-85ec-08d5e6e80fd4/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,60cee256-f7b7-419c-85ec-08d5e6e80fd4,Q4,70000,https://lda.senate.gov/filings/public/filing/60cee256-f7b7-419c-85ec-08d5e6e80fd4/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,60cee256-f7b7-419c-85ec-08d5e6e80fd4,Q4,70000,https://lda.senate.gov/filings/public/filing/60cee256-f7b7-419c-85ec-08d5e6e80fd4/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,0a3ce0ba-95bc-4d44-8849-746f14f9bd40,RR,,https://lda.senate.gov/filings/public/filing/0a3ce0ba-95bc-4d44-8849-746f14f9bd40/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,0a3ce0ba-95bc-4d44-8849-746f14f9bd40,RR,,https://lda.senate.gov/filings/public/filing/0a3ce0ba-95bc-4d44-8849-746f14f9bd40/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,0a3ce0ba-95bc-4d44-8849-746f14f9bd40,RR,,https://lda.senate.gov/filings/public/filing/0a3ce0ba-95bc-4d44-8849-746f14f9bd40/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,0a3ce0ba-95bc-4d44-8849-746f14f9bd40,RR,,https://lda.senate.gov/filings/public/filing/0a3ce0ba-95bc-4d44-8849-746f14f9bd40/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,0a3ce0ba-95bc-4d44-8849-746f14f9bd40,RR,,https://lda.senate.gov/filings/public/filing/0a3ce0ba-95bc-4d44-8849-746f14f9bd40/print/
Incyte Corporation,CHECKMATE GOVERNMENT RELATIONS,0a3ce0ba-95bc-4d44-8849-746f14f9bd40,RR,,https://lda.senate.gov/filings/public/filing/0a3ce0ba-95bc-4d44-8849-746f14f9bd40/print/
Indivior Inc.,"JEFFREY J. KIMBELL & ASSOCIATES, INC.",109bfaa5-76a0-48e4-9f86-251a2b48a6f6,Q4Y,,https://lda.senate.gov/filings/public/filing/109bfaa5-76a0-48e4-9f86-251a2b48a6f6/print/
Indivior Inc.,"JEFFREY J. KIMBELL & ASSOCIATES, INC.",109bfaa5-76a0-48e4-9f86-251a2b48a6f6,Q4Y,,https://lda.senate.gov/filings/public/filing/109bfaa5-76a0-48e4-9f86-251a2b48a6f6/print/
Indivior Inc.,"JEFFREY J. KIMBELL & ASSOCIATES, INC.",109bfaa5-76a0-48e4-9f86-251a2b48a6f6,Q4Y,,https://lda.senate.gov/filings/public/filing/109bfaa5-76a0-48e4-9f86-251a2b48a6f6/print/
Indivior Inc.,"JEFFREY J. KIMBELL & ASSOCIATES, INC.",c3d49fe1-843a-474b-958d-c022def58cd3,RR,,https://lda.senate.gov/filings/public/filing/c3d49fe1-843a-474b-958d-c022def58cd3/print/
Indivior Inc.,"JEFFREY J. KIMBELL & ASSOCIATES, INC.",c3d49fe1-843a-474b-958d-c022def58cd3,RR,,https://lda.senate.gov/filings/public/filing/c3d49fe1-843a-474b-958d-c022def58cd3/print/
Indivior Inc.,"JEFFREY J. KIMBELL & ASSOCIATES, INC.",c3d49fe1-843a-474b-958d-c022def58cd3,RR,,https://lda.senate.gov/filings/public/filing/c3d49fe1-843a-474b-958d-c022def58cd3/print/
Inkit Inc.,MAYNARD NEXSEN PC,d93fb97c-5a51-4651-9dfc-bb39d3990239,Q4,,https://lda.senate.gov/filings/public/filing/d93fb97c-5a51-4651-9dfc-bb39d3990239/print/
Inkit Inc.,MAYNARD NEXSEN PC,d93fb97c-5a51-4651-9dfc-bb39d3990239,Q4,,https://lda.senate.gov/filings/public/filing/d93fb97c-5a51-4651-9dfc-bb39d3990239/print/
Inkit Inc.,MAYNARD NEXSEN PC,d93fb97c-5a51-4651-9dfc-bb39d3990239,Q4,,https://lda.senate.gov/filings/public/filing/d93fb97c-5a51-4651-9dfc-bb39d3990239/print/
Inkit Inc.,MAYNARD NEXSEN PC,29640acf-85e4-40fe-9688-5e5a3265c395,RR,,https://lda.senate.gov/filings/public/filing/29640acf-85e4-40fe-9688-5e5a3265c395/print/
Inkit Inc.,MAYNARD NEXSEN PC,29640acf-85e4-40fe-9688-5e5a3265c395,RR,,https://lda.senate.gov/filings/public/filing/29640acf-85e4-40fe-9688-5e5a3265c395/print/
Inkit Inc.,MAYNARD NEXSEN PC,29640acf-85e4-40fe-9688-5e5a3265c395,RR,,https://lda.senate.gov/filings/public/filing/29640acf-85e4-40fe-9688-5e5a3265c395/print/
Integrated Data Services,"ELEVATE GOVERNMENT AFFAIRS, LLC",e44481b4-18a9-4a13-b6e1-51b897ae5906,Q4,50000,https://lda.senate.gov/filings/public/filing/e44481b4-18a9-4a13-b6e1-51b897ae5906/print/
Integrated Data Services,"ELEVATE GOVERNMENT AFFAIRS, LLC",e44481b4-18a9-4a13-b6e1-51b897ae5906,Q4,50000,https://lda.senate.gov/filings/public/filing/e44481b4-18a9-4a13-b6e1-51b897ae5906/print/
Integrated Data Services,"ELEVATE GOVERNMENT AFFAIRS, LLC",3bbf8dad-cc49-4f0a-971e-50ddcbf7d4dd,RR,,https://lda.senate.gov/filings/public/filing/3bbf8dad-cc49-4f0a-971e-50ddcbf7d4dd/print/
Integrated Data Services,"ELEVATE GOVERNMENT AFFAIRS, LLC",3bbf8dad-cc49-4f0a-971e-50ddcbf7d4dd,RR,,https://lda.senate.gov/filings/public/filing/3bbf8dad-cc49-4f0a-971e-50ddcbf7d4dd/print/
International Franchise Association,THE VOGEL GROUP,f9c08f5b-1ea0-4355-a45f-a5fe9a4da7b3,Q4Y,,https://lda.senate.gov/filings/public/filing/f9c08f5b-1ea0-4355-a45f-a5fe9a4da7b3/print/
International Franchise Association,THE VOGEL GROUP,f9c08f5b-1ea0-4355-a45f-a5fe9a4da7b3,Q4Y,,https://lda.senate.gov/filings/public/filing/f9c08f5b-1ea0-4355-a45f-a5fe9a4da7b3/print/
International Franchise Association,THE VOGEL GROUP,f9c08f5b-1ea0-4355-a45f-a5fe9a4da7b3,Q4Y,,https://lda.senate.gov/filings/public/filing/f9c08f5b-1ea0-4355-a45f-a5fe9a4da7b3/print/
International Franchise Association,THE VOGEL GROUP,9f1d97fc-45ec-4fd9-80e5-97d861255a5f,RR,,https://lda.senate.gov/filings/public/filing/9f1d97fc-45ec-4fd9-80e5-97d861255a5f/print/
International Franchise Association,THE VOGEL GROUP,9f1d97fc-45ec-4fd9-80e5-97d861255a5f,RR,,https://lda.senate.gov/filings/public/filing/9f1d97fc-45ec-4fd9-80e5-97d861255a5f/print/
International Franchise Association,THE VOGEL GROUP,9f1d97fc-45ec-4fd9-80e5-97d861255a5f,RR,,https://lda.senate.gov/filings/public/filing/9f1d97fc-45ec-4fd9-80e5-97d861255a5f/print/
International Motor Vehicle Trade Association,ICE MILLER STRATEGIES LLC,79cc283c-fe01-4787-9d9b-cf66611f16d7,Q4,10000,https://lda.senate.gov/filings/public/filing/79cc283c-fe01-4787-9d9b-cf66611f16d7/print/
International Motor Vehicle Trade Association,ICE MILLER STRATEGIES LLC,79cc283c-fe01-4787-9d9b-cf66611f16d7,Q4,10000,https://lda.senate.gov/filings/public/filing/79cc283c-fe01-4787-9d9b-cf66611f16d7/print/
International Motor Vehicle Trade Association,ICE MILLER STRATEGIES LLC,414018c1-9ce0-4205-aea0-440d0bc5a262,RR,,https://lda.senate.gov/filings/public/filing/414018c1-9ce0-4205-aea0-440d0bc5a262/print/
International Motor Vehicle Trade Association,ICE MILLER STRATEGIES LLC,414018c1-9ce0-4205-aea0-440d0bc5a262,RR,,https://lda.senate.gov/filings/public/filing/414018c1-9ce0-4205-aea0-440d0bc5a262/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",16aaef89-4922-4cb2-a0db-5a9abf0e99c5,Q4,10000,https://lda.senate.gov/filings/public/filing/16aaef89-4922-4cb2-a0db-5a9abf0e99c5/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
Investment Company Institute,"LONGBOW PUBLIC POLICY GROUP, LLC",20c9c080-c637-459b-8f3b-bb5da8627b2b,RR,,https://lda.senate.gov/filings/public/filing/20c9c080-c637-459b-8f3b-bb5da8627b2b/print/
