bill,filing_year,filing_period,reported_amount,filing_uuid,lda_public_url
HR8236,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
HR8239,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
HR8239,2022,second_quarter,650750,2288add7-94eb-405d-a75e-5b2f629c080a,https://lda.senate.gov/filings/public/filing/2288add7-94eb-405d-a75e-5b2f629c080a/print/
HR8239,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
HR8255,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
HR8255,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
HR8257,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
HR8257,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
HR8282,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
HR8282,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
HR8282,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR8295,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
HR8295,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
HR8345,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR8369,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR8437,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR8437,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR8437,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR852,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
HR852,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
HR852,2022,second_quarter,650750,2288add7-94eb-405d-a75e-5b2f629c080a,https://lda.senate.gov/filings/public/filing/2288add7-94eb-405d-a75e-5b2f629c080a/print/
HR852,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
HR867,2025,first_quarter,963135,f91b0c9f-3424-470e-96ff-76e61de5b45e,https://lda.senate.gov/filings/public/filing/f91b0c9f-3424-470e-96ff-76e61de5b45e/print/
HR867,2025,fourth_quarter,973910,62a5b5e7-b60d-4dc7-a525-b0b2aa99d57f,https://lda.senate.gov/filings/public/filing/62a5b5e7-b60d-4dc7-a525-b0b2aa99d57f/print/
HR867,2026,first_quarter,844410,ad4e8e54-def8-4563-97c5-0ac5a0ca16a3,https://lda.senate.gov/filings/public/filing/ad4e8e54-def8-4563-97c5-0ac5a0ca16a3/print/
HR8752,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR8752,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR8752,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR8771,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR8771,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR8771,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR8773,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR8773,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR8773,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR8774,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR8774,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR8774,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR8868,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
HR8868,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
HR8997,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR8997,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR8997,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR9026,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR9026,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR9026,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR9027,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR9027,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR9027,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR9029,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR9029,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HR9029,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR9374,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR9374,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR9494,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR9495,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR9649,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR9649,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR9713,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HR9713,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HR9747,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HRES1068,2024,first_quarter,837889,57ccdb62-3b64-40ee-8869-7e9278995ffc,https://lda.senate.gov/filings/public/filing/57ccdb62-3b64-40ee-8869-7e9278995ffc/print/
HRES1099,2026,first_quarter,844410,ad4e8e54-def8-4563-97c5-0ac5a0ca16a3,https://lda.senate.gov/filings/public/filing/ad4e8e54-def8-4563-97c5-0ac5a0ca16a3/print/
HRES1102,2024,first_quarter,837889,57ccdb62-3b64-40ee-8869-7e9278995ffc,https://lda.senate.gov/filings/public/filing/57ccdb62-3b64-40ee-8869-7e9278995ffc/print/
HRES1123,2022,second_quarter,650750,2288add7-94eb-405d-a75e-5b2f629c080a,https://lda.senate.gov/filings/public/filing/2288add7-94eb-405d-a75e-5b2f629c080a/print/
HRES1143,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HRES1160,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HRES1323,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HRES1359,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
HRES1359,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
HRES1397,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
HRES288,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HRES311,2023,second_quarter,704298,8a3a3991-070b-472e-9c9d-07659053e2dd,https://lda.senate.gov/filings/public/filing/8a3a3991-070b-472e-9c9d-07659053e2dd/print/
HRES311,2023,third_quarter,767812,97601671-6098-48b0-86a1-dcf1b6599956,https://lda.senate.gov/filings/public/filing/97601671-6098-48b0-86a1-dcf1b6599956/print/
HRES492,2023,third_quarter,767812,97601671-6098-48b0-86a1-dcf1b6599956,https://lda.senate.gov/filings/public/filing/97601671-6098-48b0-86a1-dcf1b6599956/print/
HRES558,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
HRES559,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
HRES559,2023,second_quarter,704298,8a3a3991-070b-472e-9c9d-07659053e2dd,https://lda.senate.gov/filings/public/filing/8a3a3991-070b-472e-9c9d-07659053e2dd/print/
HRES559,2023,third_quarter,767812,97601671-6098-48b0-86a1-dcf1b6599956,https://lda.senate.gov/filings/public/filing/97601671-6098-48b0-86a1-dcf1b6599956/print/
HRES599,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
HRES771,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
HRES786,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
HRES786,2024,first_quarter,837889,57ccdb62-3b64-40ee-8869-7e9278995ffc,https://lda.senate.gov/filings/public/filing/57ccdb62-3b64-40ee-8869-7e9278995ffc/print/
HRES786,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
HRES786,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HRES786,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
HRES793,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
HRES798,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
HRES883,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
HRES888,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
HRES935,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
HRES935,2024,first_quarter,837889,57ccdb62-3b64-40ee-8869-7e9278995ffc,https://lda.senate.gov/filings/public/filing/57ccdb62-3b64-40ee-8869-7e9278995ffc/print/
HRES966,2024,first_quarter,837889,57ccdb62-3b64-40ee-8869-7e9278995ffc,https://lda.senate.gov/filings/public/filing/57ccdb62-3b64-40ee-8869-7e9278995ffc/print/
HRES988,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
S1061,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
S1143,2023,first_quarter,769502,2f4915af-1c96-4567-8a5e-2f15f2b04c5a,https://lda.senate.gov/filings/public/filing/2f4915af-1c96-4567-8a5e-2f15f2b04c5a/print/
S1143,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
S1143,2023,second_quarter,704298,8a3a3991-070b-472e-9c9d-07659053e2dd,https://lda.senate.gov/filings/public/filing/8a3a3991-070b-472e-9c9d-07659053e2dd/print/
S1143,2023,third_quarter,767812,97601671-6098-48b0-86a1-dcf1b6599956,https://lda.senate.gov/filings/public/filing/97601671-6098-48b0-86a1-dcf1b6599956/print/
S1143,2024,first_quarter,837889,57ccdb62-3b64-40ee-8869-7e9278995ffc,https://lda.senate.gov/filings/public/filing/57ccdb62-3b64-40ee-8869-7e9278995ffc/print/
S1193,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
S1260,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
S1260,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
S1260,2022,second_quarter,650750,2288add7-94eb-405d-a75e-5b2f629c080a,https://lda.senate.gov/filings/public/filing/2288add7-94eb-405d-a75e-5b2f629c080a/print/
S1260,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
S1334,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
S1334,2023,second_quarter,704298,8a3a3991-070b-472e-9c9d-07659053e2dd,https://lda.senate.gov/filings/public/filing/8a3a3991-070b-472e-9c9d-07659053e2dd/print/
S1334,2023,third_quarter,767812,97601671-6098-48b0-86a1-dcf1b6599956,https://lda.senate.gov/filings/public/filing/97601671-6098-48b0-86a1-dcf1b6599956/print/
S1334,2024,first_quarter,837889,57ccdb62-3b64-40ee-8869-7e9278995ffc,https://lda.senate.gov/filings/public/filing/57ccdb62-3b64-40ee-8869-7e9278995ffc/print/
S1390,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
S1390,2023,second_quarter,704298,8a3a3991-070b-472e-9c9d-07659053e2dd,https://lda.senate.gov/filings/public/filing/8a3a3991-070b-472e-9c9d-07659053e2dd/print/
S1390,2023,third_quarter,767812,97601671-6098-48b0-86a1-dcf1b6599956,https://lda.senate.gov/filings/public/filing/97601671-6098-48b0-86a1-dcf1b6599956/print/
S1390,2024,first_quarter,837889,57ccdb62-3b64-40ee-8869-7e9278995ffc,https://lda.senate.gov/filings/public/filing/57ccdb62-3b64-40ee-8869-7e9278995ffc/print/
S1390,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
S1390,2024,second_quarter,786536,db033c64-6f06-4019-b7db-caaa264c3f50,https://lda.senate.gov/filings/public/filing/db033c64-6f06-4019-b7db-caaa264c3f50/print/
S1390,2024,third_quarter,789890,5b1aab0b-7b01-42f0-99b9-e3a090b1a289,https://lda.senate.gov/filings/public/filing/5b1aab0b-7b01-42f0-99b9-e3a090b1a289/print/
S1518,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
S1518,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
S1518,2022,second_quarter,650750,2288add7-94eb-405d-a75e-5b2f629c080a,https://lda.senate.gov/filings/public/filing/2288add7-94eb-405d-a75e-5b2f629c080a/print/
S1518,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
S1521,2025,second_quarter,880060,3cf55620-b4ec-4bf7-9c23-771dbe9a4681,https://lda.senate.gov/filings/public/filing/3cf55620-b4ec-4bf7-9c23-771dbe9a4681/print/
S1637,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
S1647,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
S1647,2023,second_quarter,704298,8a3a3991-070b-472e-9c9d-07659053e2dd,https://lda.senate.gov/filings/public/filing/8a3a3991-070b-472e-9c9d-07659053e2dd/print/
S1647,2023,third_quarter,767812,97601671-6098-48b0-86a1-dcf1b6599956,https://lda.senate.gov/filings/public/filing/97601671-6098-48b0-86a1-dcf1b6599956/print/
S1651,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
S1802,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
S1802,2023,second_quarter,704298,8a3a3991-070b-472e-9c9d-07659053e2dd,https://lda.senate.gov/filings/public/filing/8a3a3991-070b-472e-9c9d-07659053e2dd/print/
S1802,2023,third_quarter,767812,97601671-6098-48b0-86a1-dcf1b6599956,https://lda.senate.gov/filings/public/filing/97601671-6098-48b0-86a1-dcf1b6599956/print/
S1802,2024,fourth_quarter,909953,c8ec224e-94fa-4f2f-bd77-1b8e07955e02,https://lda.senate.gov/filings/public/filing/c8ec224e-94fa-4f2f-bd77-1b8e07955e02/print/
S1829,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
S1829,2023,second_quarter,704298,8a3a3991-070b-472e-9c9d-07659053e2dd,https://lda.senate.gov/filings/public/filing/8a3a3991-070b-472e-9c9d-07659053e2dd/print/
S1829,2023,third_quarter,767812,97601671-6098-48b0-86a1-dcf1b6599956,https://lda.senate.gov/filings/public/filing/97601671-6098-48b0-86a1-dcf1b6599956/print/
S1829,2024,first_quarter,837889,57ccdb62-3b64-40ee-8869-7e9278995ffc,https://lda.senate.gov/filings/public/filing/57ccdb62-3b64-40ee-8869-7e9278995ffc/print/
S1889,2025,fourth_quarter,973910,62a5b5e7-b60d-4dc7-a525-b0b2aa99d57f,https://lda.senate.gov/filings/public/filing/62a5b5e7-b60d-4dc7-a525-b0b2aa99d57f/print/
S1889,2025,second_quarter,880060,3cf55620-b4ec-4bf7-9c23-771dbe9a4681,https://lda.senate.gov/filings/public/filing/3cf55620-b4ec-4bf7-9c23-771dbe9a4681/print/
S1889,2025,third_quarter,940000,33a4922e-6731-42fc-8fc1-58e737fa2a9a,https://lda.senate.gov/filings/public/filing/33a4922e-6731-42fc-8fc1-58e737fa2a9a/print/
S1889,2026,first_quarter,844410,ad4e8e54-def8-4563-97c5-0ac5a0ca16a3,https://lda.senate.gov/filings/public/filing/ad4e8e54-def8-4563-97c5-0ac5a0ca16a3/print/
S1904,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
S1904,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
S1904,2022,second_quarter,650750,2288add7-94eb-405d-a75e-5b2f629c080a,https://lda.senate.gov/filings/public/filing/2288add7-94eb-405d-a75e-5b2f629c080a/print/
S1904,2022,third_quarter,640469,ab368ce0-f3f5-4fa6-b723-2de75b38f273,https://lda.senate.gov/filings/public/filing/ab368ce0-f3f5-4fa6-b723-2de75b38f273/print/
S1981,2023,fourth_quarter,818273,6cd74118-447b-49ae-9d7d-373cd7d1f41d,https://lda.senate.gov/filings/public/filing/6cd74118-447b-49ae-9d7d-373cd7d1f41d/print/
S1981,2023,second_quarter,704298,8a3a3991-070b-472e-9c9d-07659053e2dd,https://lda.senate.gov/filings/public/filing/8a3a3991-070b-472e-9c9d-07659053e2dd/print/
S1981,2023,third_quarter,767812,97601671-6098-48b0-86a1-dcf1b6599956,https://lda.senate.gov/filings/public/filing/97601671-6098-48b0-86a1-dcf1b6599956/print/
S2087,2025,second_quarter,880060,3cf55620-b4ec-4bf7-9c23-771dbe9a4681,https://lda.senate.gov/filings/public/filing/3cf55620-b4ec-4bf7-9c23-771dbe9a4681/print/
S2119,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
S2120,2022,first_quarter,690388,50f2ebbc-a514-4e23-b929-5c4198c7c203,https://lda.senate.gov/filings/public/filing/50f2ebbc-a514-4e23-b929-5c4198c7c203/print/
S2120,2022,fourth_quarter,741474,6303ae26-7164-4b27-9bde-98f46f66a807,https://lda.senate.gov/filings/public/filing/6303ae26-7164-4b27-9bde-98f46f66a807/print/
S2120,2022,second_quarter,650750,2288add7-94eb-405d-a75e-5b2f629c080a,https://lda.senate.gov/filings/public/filing/2288add7-94eb-405d-a75e-5b2f629c080a/print/
