member (merged row in the split CSV),party_source,giver_slice,raw_recipient_string_as_filed,total,items
Rep. Nikema Williams (D-GA),members-table,health_focused,REP. NIKEMA NATASSHA WILLIAMS,2500.0,1
Rep. Nikema Williams (D-GA),members-table,health_focused,NIKEMA WILLIAMS,1000.0,1
Rep. Nikema Williams (D-GA),members-table,mixed_diversified,REP. NIKEMA WILLIAMS,10000.0,7
Rep. Nikema Williams (D-GA),members-table,mixed_diversified,NIKEMA WILLIAMS,3100.0,3
Rep. Nikema Williams (D-GA),members-table,mixed_diversified,REP NIKEMA WILLIAMS,2000.0,2
Rep. Nikema Williams (D-GA),members-table,mixed_diversified,REP. NIKEMA NATASSHA WILLIAMS,1500.0,1
Rep. Nikki Budzinski (D-IL),members-table,health_focused,NIKKI BUDZINSKI,14000.0,10
Rep. Nikki Budzinski (D-IL),members-table,health_focused,CONGRESSWOMAN NIKKI BUDZINSKI,13500.0,6
Rep. Nikki Budzinski (D-IL),members-table,health_focused,REP. NIKKI BUDZINSKI,3500.0,6
Rep. Nikki Budzinski (D-IL),members-table,mixed_diversified,REP. NIKKI BUDZINSKI,13000.0,9
Rep. Nikki Budzinski (D-IL),members-table,mixed_diversified,NIKKI BUDZINSKI,4000.0,4
Rep. Nikki Budzinski (D-IL),members-table,mixed_diversified,CONGRESSWOMAN NIKKI BUDZINSKI,1000.0,1
Rep. Nikki Budzinski (D-IL),members-table,mixed_diversified,CONGRESSWOMAN NICOLE BUDZINSKI,1000.0,1
Rep. Nikki Budzinski (D-IL),members-table,mixed_diversified,REP. NICOLE JAI BUDZINSKI,1000.0,1
Rep. Norma J. Torres (D-CA),members-table,health_focused,REP. NORMA JUDITH TORRES,17500.0,10
Rep. Norma J. Torres (D-CA),members-table,health_focused,CONGRESSWOMAN NORMA TORRES,10000.0,2
Rep. Norma J. Torres (D-CA),members-table,health_focused,REP. NORMA TORRES,5000.0,2
Rep. Norma J. Torres (D-CA),members-table,health_focused,NORMA TORRES,2000.0,2
Rep. Norma J. Torres (D-CA),members-table,mixed_diversified,REP. NORMA JUDITH TORRES,32000.0,12
Rep. Norma J. Torres (D-CA),members-table,mixed_diversified,REP. NORMA TORRES,13500.0,6
Rep. Norma J. Torres (D-CA),members-table,mixed_diversified,NORMA TORRES,5000.0,4
Rep. Norma J. Torres (D-CA),members-table,mixed_diversified,CONGRESSWOMAN NORMA TORRES,4500.0,3
Rep. Pat Fallon (R-TX),members-table,health_focused,CONGRESSMAN PATRICK FALLON,8000.0,3
Rep. Pat Fallon (R-TX),members-table,health_focused,REP. PATRICK EDWARD FALLON,2500.0,1
Rep. Pat Fallon (R-TX),members-table,health_focused,PATRICK FALLON,2500.0,1
Rep. Pat Fallon (R-TX),members-table,health_focused,REP. PAT FALLON,1000.0,1
Rep. Pat Harrigan (R-NC),members-table,health_focused,PATRICK LUKE HARRIGAN,2500.0,1
Rep. Pat Harrigan (R-NC),members-table,health_focused,PATRICK HARRIGAN,1000.0,1
Rep. Pat Harrigan (R-NC),members-table,health_focused,PAT HARRIGAN,1000.0,1
Rep. Pat Harrigan (R-NC),members-table,mixed_diversified,REP. PAT HARRIGAN,3300.0,2
Rep. Pat Harrigan (R-NC),members-table,mixed_diversified,REP. PATRICK LUKE HARRIGAN,2000.0,2
Rep. Pat Harrigan (R-NC),members-table,mixed_diversified,PATRICK LUKE HARRIGAN,1000.0,1
Rep. Pat Harrigan (R-NC),members-table,mixed_diversified,REP PAT HARRIGAN,1000.0,1
Rep. Patrick McHenry (R-NC),manual,health_focused,PATRICK MCHENRY,34500.0,15
Rep. Patrick McHenry (R-NC),manual,health_focused,REP. PATRICK TIMOTHY MCHENRY,24500.0,7
Rep. Patrick McHenry (R-NC),manual,health_focused,CONGRESSMAN PATRICK MCHENRY,9500.0,3
Rep. Patrick McHenry (R-NC),manual,health_focused,REP. PATRICK MCHENRY,2500.0,1
Rep. Patrick McHenry (R-NC),manual,health_focused,REP PATRICK MCHENRY,1000.0,1
Rep. Patrick McHenry (R-NC),manual,mixed_diversified,REP. PATRICK TIMOTHY MCHENRY,43885.0,13
Rep. Patrick McHenry (R-NC),manual,mixed_diversified,REP. PATRICK MCHENRY,19500.0,7
Rep. Patrick McHenry (R-NC),manual,mixed_diversified,PATRICK MCHENRY,7500.0,7
Rep. Patrick McHenry (R-NC),manual,mixed_diversified,REP PATRICK MCHENRY,5000.0,1
Rep. Patrick Ryan (D-NY),members-table,health_focused,PAT RYAN,11350.0,9
Rep. Patrick Ryan (D-NY),members-table,health_focused,PATRICK RYAN,7500.0,3
Rep. Patrick Ryan (D-NY),members-table,health_focused,CONGRESSMAN PAT RYAN,5050.0,3
Rep. Patrick Ryan (D-NY),members-table,health_focused,REP. PAT RYAN,150.0,1
Rep. Patrick Ryan (D-NY),members-table,mixed_diversified,PAT RYAN,6000.0,3
Rep. Patrick Ryan (D-NY),members-table,mixed_diversified,CONGRESSMAN PAT RYAN,4500.0,2
Rep. Patrick Ryan (D-NY),members-table,mixed_diversified,PATRICK RYAN,2500.0,1
Rep. Paul Tonko (D-NY),members-table,health_focused,PAUL TONKO,23500.0,11
Rep. Paul Tonko (D-NY),members-table,health_focused,REP. PAUL DAVID TONKO,14500.0,7
Rep. Paul Tonko (D-NY),members-table,health_focused,CONGRESSMAN PAUL TONKO,13000.0,6
Rep. Paul Tonko (D-NY),members-table,health_focused,REP. PAUL TONKO,6600.0,6
Rep. Paul Tonko (D-NY),members-table,health_focused,REP PAUL D TONKO,1000.0,1
Rep. Paul Tonko (D-NY),members-table,health_focused,REP. PAUL D. TONKO,1000.0,1
Rep. Paul Tonko (D-NY),members-table,mixed_diversified,PAUL TONKO,22500.0,12
Rep. Paul Tonko (D-NY),members-table,mixed_diversified,CONGRESSMAN PAUL TONKO,10500.0,7
Rep. Paul Tonko (D-NY),members-table,mixed_diversified,REP. PAUL DAVID TONKO,8000.0,7
Rep. Paul Tonko (D-NY),members-table,mixed_diversified,PAUL D. TONKO,2500.0,1
Rep. Paul Tonko (D-NY),members-table,mixed_diversified,REP. PAUL TONKO,2000.0,2
Rep. Pete Aguilar (D-CA),members-table,health_focused,PETE AGUILAR,119250.0,41
Rep. Pete Aguilar (D-CA),members-table,health_focused,REP. PETER RAY AGUILAR,109000.0,39
Rep. Pete Aguilar (D-CA),members-table,health_focused,REP. PETE AGUILAR,78500.0,26
Rep. Pete Aguilar (D-CA),members-table,health_focused,REP PETE AGUILAR,38500.0,15
Rep. Pete Aguilar (D-CA),members-table,mixed_diversified,REP. PETER RAY AGUILAR,47140.0,19
Rep. Pete Aguilar (D-CA),members-table,mixed_diversified,PETE AGUILAR,36500.0,17
Rep. Pete Aguilar (D-CA),members-table,mixed_diversified,REP PETE AGUILAR,24500.0,6
Rep. Pete Aguilar (D-CA),members-table,mixed_diversified,REP. PETE AGUILAR,22900.0,15
Rep. Pete Aguilar (D-CA),members-table,mixed_diversified,REP. PETER REY AGUILAR,7000.0,4
Rep. Pete Aguilar (D-CA),members-table,mixed_diversified,CONGRESSMAN PETE AGUILAR,4000.0,4
Rep. Pete Aguilar (D-CA),members-table,mixed_diversified,CONGRESSWOMAN PETE AGUILAR,2500.0,1
Rep. Pete Aguilar (D-CA),members-table,mixed_diversified,REP. PETER AGUILAR,1000.0,1
Rep. Pete Sessions (R-TX),members-table,health_focused,CONGRESSMAN PETE SESSIONS,5500.0,3
Rep. Pete Sessions (R-TX),members-table,health_focused,PETE SESSIONS,2000.0,1
Rep. Pete Sessions (R-TX),members-table,mixed_diversified,REP. PETER ANDERSON SESSIONS,6500.0,5
Rep. Pete Sessions (R-TX),members-table,mixed_diversified,CONGRESSMAN PETE SESSIONS,6500.0,5
Rep. Pete Sessions (R-TX),members-table,mixed_diversified,PETE SESSIONS,5000.0,3
Rep. Pete Sessions (R-TX),members-table,mixed_diversified,REP. PETE SESSIONS,2650.0,1
Rep. Pete Stauber (R-MN),members-table,health_focused,REP PETE STAUBER,8000.0,4
Rep. Pete Stauber (R-MN),members-table,health_focused,REP. PETE STAUBER,3000.0,3
Rep. Pete Stauber (R-MN),members-table,health_focused,CONGRESSMAN PETE STAUBER,2750.0,2
Rep. Pete Stauber (R-MN),members-table,health_focused,REP. PETER ALLEN STAUBER,2500.0,1
Rep. Pete Stauber (R-MN),members-table,health_focused,PETE STAUBER,1000.0,1
Rep. Pete Stauber (R-MN),members-table,mixed_diversified,PETE STAUBER,11000.0,8
Rep. Pete Stauber (R-MN),members-table,mixed_diversified,REP. PETE STAUBER,6000.0,3
Rep. Pete Stauber (R-MN),members-table,mixed_diversified,REP PETE STAUBER,3000.0,3
Rep. Raja Krishnamoorthi (D-IL),members-table,health_focused,RAJA KRISHNAMOORTHI,20500.0,11
Rep. Raja Krishnamoorthi (D-IL),members-table,health_focused,CONGRESSMAN RAJA KRISHNAMOORTHI,5000.0,1
Rep. Raja Krishnamoorthi (D-IL),members-table,health_focused,REP RAJA KRISHNAMOORTHI,4500.0,3
Rep. Raja Krishnamoorthi (D-IL),members-table,health_focused,REP. RAJA KRISHNAMOORTHI,750.0,2
Rep. Raja Krishnamoorthi (D-IL),members-table,mixed_diversified,REP. RAJA KRISHNAMOORTHI,11500.0,4
Rep. Raja Krishnamoorthi (D-IL),members-table,mixed_diversified,RAJA KRISHNAMOORTHI,7000.0,4
Rep. Raja Krishnamoorthi (D-IL),members-table,mixed_diversified,CONGRESSMAN RAJA KRISHNAMOORTHI,6000.0,2
Rep. Raja Krishnamoorthi (D-IL),members-table,mixed_diversified,REP RAJA KRISHNAMOORTHI,1000.0,1
Rep. Ralph Norman (R-SC),members-table,health_focused,RALPH NORMAN,1000.0,1
Rep. Ralph Norman (R-SC),members-table,mixed_diversified,REP. RALPH W. NORMAN JR,1500.0,1
Rep. Ralph Norman (R-SC),members-table,mixed_diversified,RALPH NORMAN,1000.0,1
Rep. Randy Feenstra (R-IA),members-table,health_focused,RANDALL FEENSTRA,124292.0,10
Rep. Randy Feenstra (R-IA),members-table,health_focused,REP. RANDY FEENSTRA,61500.0,33
Rep. Randy Feenstra (R-IA),members-table,health_focused,RANDY FEENSTRA,49050.0,26
Rep. Randy Feenstra (R-IA),members-table,health_focused,CONGRESSMAN RANDALL FEENSTRA,15000.0,8
Rep. Randy Feenstra (R-IA),members-table,health_focused,REP. RANDALL LEE FEENSTRA,14500.0,6
Rep. Randy Feenstra (R-IA),members-table,health_focused,REP RANDY FEENSTRA,11000.0,7
Rep. Randy Feenstra (R-IA),members-table,health_focused,SEN RANDY FEENSTRA,5000.0,1
Rep. Randy Feenstra (R-IA),members-table,mixed_diversified,REP. RANDY FEENSTRA,20000.0,14
Rep. Randy Feenstra (R-IA),members-table,mixed_diversified,RANDY FEENSTRA,17500.0,10
Rep. Randy Feenstra (R-IA),members-table,mixed_diversified,REP. RANDALL LEE FEENSTRA,2000.0,2
Rep. Randy Feenstra (R-IA),members-table,mixed_diversified,CONGRESSMAN RANDY FEENSTRA,2000.0,2
Rep. Randy Feenstra (R-IA),members-table,mixed_diversified,RANDALL FEENSTRA,1500.0,1
Rep. Randy Feenstra (R-IA),members-table,mixed_diversified,REP RANDALL FEENSTRA,1000.0,1
Rep. Randy Feenstra (R-IA),members-table,mixed_diversified,REP RANDY FEENSTRA,1000.0,1
Rep. Randy Fine (R-FL),members-table,health_focused,REP. RANDY FINE,18500.0,5
Rep. Randy Fine (R-FL),members-table,health_focused,RANDY FINE,6250.0,8
Rep. Randy Fine (R-FL),members-table,mixed_diversified,REP. RANDY FINE,2500.0,2
"Rep. Randy K. Weber, Sr. (R-TX)",members-table,health_focused,RANDY WEBER,12500.0,5
"Rep. Randy K. Weber, Sr. (R-TX)",members-table,health_focused,CONGRESSMAN RANDY WEBER,9500.0,3
"Rep. Randy K. Weber, Sr. (R-TX)",members-table,health_focused,REP. RANDY WEBER,1000.0,1
"Rep. Randy K. Weber, Sr. (R-TX)",members-table,mixed_diversified,RANDY WEBER,1000.0,1
Rep. Raul Ruiz (D-CA),members-table,health_focused,REP. RAUL RUIZ,105000.0,37
Rep. Raul Ruiz (D-CA),members-table,health_focused,RAUL RUIZ,38000.0,21
Rep. Raul Ruiz (D-CA),members-table,health_focused,REP RAUL RUIZ,14000.0,7
Rep. Raul Ruiz (D-CA),members-table,health_focused,CONGRESSMAN RAUL RUIZ,7500.0,3
Rep. Raul Ruiz (D-CA),members-table,mixed_diversified,REP. RAUL RUIZ,50500.0,22
Rep. Raul Ruiz (D-CA),members-table,mixed_diversified,RAUL RUIZ,22000.0,12
Rep. Raul Ruiz (D-CA),members-table,mixed_diversified,CONGRESSMAN RAUL RUIZ,5000.0,4
Rep. Raul Ruiz (D-CA),members-table,mixed_diversified,REP RAUL RUIZ,2000.0,2
Rep. Richard E. Neal (D-MA),members-table,health_focused,REP. RICHARD EDMUND NEAL,113000.0,39
Rep. Richard E. Neal (D-MA),members-table,health_focused,RICHARD NEAL,107750.0,37
Rep. Richard E. Neal (D-MA),members-table,health_focused,REP. RICHARD NEAL,77500.0,27
Rep. Richard E. Neal (D-MA),members-table,health_focused,REP RICHARD NEAL,19000.0,6
Rep. Richard E. Neal (D-MA),members-table,health_focused,REP. RICHARD E. NEAL,10000.0,2
Rep. Richard E. Neal (D-MA),members-table,health_focused,RICHARD E NEAL,10000.0,3
Rep. Richard E. Neal (D-MA),members-table,health_focused,REP RICHARD E NEAL,7500.0,3
Rep. Richard E. Neal (D-MA),members-table,health_focused,RICHARD E. NEAL,5000.0,2
Rep. Richard E. Neal (D-MA),members-table,health_focused,CONGRESSMAN RICHARD NEAL,2000.0,1
Rep. Richard E. Neal (D-MA),members-table,health_focused,REP. RITCHIE NEAL,1000.0,1
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,REP. RICHARD EDMUND NEAL,106500.0,32
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,RICHARD NEAL,49000.0,16
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,REP. RICHARD NEAL,26500.0,10
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,REP. RICHARD E. NEAL,16000.0,5
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,RICHARD E. NEAL,15000.0,3
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,REP RICHIE NEAL,10000.0,2
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,REP RICHARD E NEAL,10000.0,4
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,REP RICHARD NEAL,7000.0,2
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,CONGRESSMAN RICHARD NEAL,6500.0,3
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,RICHARD E NEAL,5000.0,1
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,REP. RICHIE NEAL,5000.0,1
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,REP. RICHARD E NEAL,5000.0,1
Rep. Richard E. Neal (D-MA),members-table,mixed_diversified,REPRESENTATIVE RICHARD NEAL,250.0,1
Rep. Richard Hudson (R-NC),members-table,health_focused,RICHARD HUDSON,114500.0,46
Rep. Richard Hudson (R-NC),members-table,health_focused,"REP. RICHARD LANE HUDSON, JR",51000.0,17
Rep. Richard Hudson (R-NC),members-table,health_focused,REP. RICHARD HUDSON,44500.0,16
Rep. Richard Hudson (R-NC),members-table,health_focused,REP RICHARD HUDSON,30500.0,7
Rep. Richard Hudson (R-NC),members-table,health_focused,CONGRESSMAN RICHARD HUDSON,15000.0,10
Rep. Richard Hudson (R-NC),members-table,health_focused,REP. RICHARD LANE HUDSON JR,9500.0,4
Rep. Richard Hudson (R-NC),members-table,health_focused,"REP. RICHARD HUDSON, JR",9000.0,3
Rep. Richard Hudson (R-NC),members-table,health_focused,REP. RICHARD HUDSON JR,3000.0,1
Rep. Richard Hudson (R-NC),members-table,health_focused,REP RICHARD HUDSON JR,2500.0,2
Rep. Richard Hudson (R-NC),members-table,health_focused,REP RICHARD L HUDSON JR,1000.0,1
Rep. Richard Hudson (R-NC),members-table,health_focused,"RICHARD L. HUDSON, JR",1000.0,1
Rep. Richard Hudson (R-NC),members-table,mixed_diversified,"REP. RICHARD LANE HUDSON, JR",75500.0,26
Rep. Richard Hudson (R-NC),members-table,mixed_diversified,RICHARD HUDSON,42500.0,16
Rep. Richard Hudson (R-NC),members-table,mixed_diversified,REP. RICHARD HUDSON,41700.0,20
Rep. Richard Hudson (R-NC),members-table,mixed_diversified,REP RICHARD HUDSON,17500.0,6
Rep. Richard Hudson (R-NC),members-table,mixed_diversified,"REP. RICHARD HUDSON, JR",13500.0,5
Rep. Richard Hudson (R-NC),members-table,mixed_diversified,HON. RICHARD HUDSON,2500.0,1
Rep. Richard Hudson (R-NC),members-table,mixed_diversified,CONGRESSMAN RICHARD HUDSON,1000.0,1
Rep. Richard Hudson (R-NC),members-table,mixed_diversified,"REP. RICHARD L. HUDSON, JR",1000.0,1
Rep. Richard Hudson (R-NC),members-table,mixed_diversified,REP. RICHARD LANE HUDSON JR,1000.0,1
Rep. Richard McCormick (R-GA),members-table,health_focused,REP. RICHARD DEAN MCCORMICK,3500.0,3
Rep. Richard McCormick (R-GA),members-table,health_focused,RICH MCCORMICK,2500.0,1
Rep. Richard McCormick (R-GA),members-table,health_focused,HON. RICH MCCORMICK,1000.0,1
Rep. Richard McCormick (R-GA),members-table,health_focused,RICHARD MCCORMICK,1000.0,2
Rep. Richard McCormick (R-GA),members-table,mixed_diversified,RICHARD MCCORMICK,7500.0,4
Rep. Richard McCormick (R-GA),members-table,mixed_diversified,RICHARD DEAN MCCORMICK,5000.0,1
Rep. Richard McCormick (R-GA),members-table,mixed_diversified,REP. RICHARD DEAN MCCORMICK,4000.0,4
Rep. Richard McCormick (R-GA),members-table,mixed_diversified,REP. RICH MCCORMICK,4000.0,2
Rep. Richard McCormick (R-GA),members-table,mixed_diversified,RICK MCCORMICK,2500.0,1
Rep. Richard McCormick (R-GA),members-table,mixed_diversified,CONGRESSMAN RICH MCCORMICK,1500.0,1
Rep. Richard McCormick (R-GA),members-table,mixed_diversified,REP RICH MCCORMICK,1500.0,2
Rep. Rick Larsen (D-WA),members-table,health_focused,CONGRESSMAN RICK LARSEN,2500.0,1
Rep. Rick Larsen (D-WA),members-table,health_focused,RICK LARSEN,2000.0,1
Rep. Rick Larsen (D-WA),members-table,mixed_diversified,REP. RICK LARSEN,7000.0,5
Rep. Rick Larsen (D-WA),members-table,mixed_diversified,RICK LARSEN,5000.0,3
Rep. Rick W. Allen (R-GA),members-table,health_focused,RICK ALLEN,7500.0,7
Rep. Rick W. Allen (R-GA),members-table,health_focused,CONGRESSMAN RICK ALLEN,7000.0,5
Rep. Rick W. Allen (R-GA),members-table,health_focused,REP. RICK ALLEN,4500.0,3
Rep. Rick W. Allen (R-GA),members-table,health_focused,REP. RICHARD WAYNE ALLEN,2500.0,1
Rep. Rick W. Allen (R-GA),members-table,health_focused,REP. RICHARD W. ALLEN,1000.0,1
Rep. Rick W. Allen (R-GA),members-table,mixed_diversified,REP. RICHARD W. ALLEN,4000.0,4
Rep. Rick W. Allen (R-GA),members-table,mixed_diversified,RICK ALLEN,3000.0,4
Rep. Rick W. Allen (R-GA),members-table,mixed_diversified,REP. RICK ALLEN,2500.0,2
Rep. Rick W. Allen (R-GA),members-table,mixed_diversified,RICK W. ALLEN,1000.0,1
Rep. Rick W. Allen (R-GA),members-table,mixed_diversified,CONGRESSMAN RICK ALLEN,1000.0,1
Rep. Riley M. Moore (R-WV),members-table,health_focused,RILEY MOORE,5250.0,5
Rep. Riley M. Moore (R-WV),members-table,health_focused,CONGRESSMAN RILEY MOORE,5000.0,2
Rep. Riley M. Moore (R-WV),members-table,health_focused,REP. RILEY MOORE,3500.0,2
Rep. Riley M. Moore (R-WV),members-table,mixed_diversified,HON. RILEY MCGOWAN MOORE,5000.0,2
Rep. Riley M. Moore (R-WV),members-table,mixed_diversified,RILEY MOORE,5000.0,1
Rep. Riley M. Moore (R-WV),members-table,mixed_diversified,REP. RILEY MOORE,3500.0,2
Rep. Riley M. Moore (R-WV),members-table,mixed_diversified,REP. RILEY MCGOWAN MOORE,1000.0,1
Rep. Ritchie Torres (D-NY),members-table,health_focused,RITCHIE TORRES,20500.0,8
Rep. Ritchie Torres (D-NY),members-table,health_focused,REP. RITCHIE J. TORRES,6500.0,3
Rep. Ritchie Torres (D-NY),members-table,health_focused,REP RITCHIE TORRES,3500.0,2
Rep. Ritchie Torres (D-NY),members-table,health_focused,CONGRESSMAN RITCHIE TORRES,3300.0,1
Rep. Ritchie Torres (D-NY),members-table,health_focused,REP. RITCHIE JOHN TORRES,2500.0,1
Rep. Ritchie Torres (D-NY),members-table,health_focused,REP. RITCHIE TORRES,1250.0,2
Rep. Ritchie Torres (D-NY),members-table,mixed_diversified,REP. RITCHIE J. TORRES,9500.0,5
Rep. Ritchie Torres (D-NY),members-table,mixed_diversified,REP. RITCHIE JOHN TORRES,2500.0,1
Rep. Ritchie Torres (D-NY),members-table,mixed_diversified,REP RITCHIE TORRES,2500.0,1
Rep. Ritchie Torres (D-NY),members-table,mixed_diversified,REP. RITCHIE TORRES,2000.0,2
Rep. Robert B. Aderholt (R-AL),members-table,health_focused,ROBERT ADERHOLT,7500.0,5
Rep. Robert B. Aderholt (R-AL),members-table,health_focused,REP. ROBERT BROWN ADERHOLT,5500.0,4
Rep. Robert B. Aderholt (R-AL),members-table,health_focused,CONGRESSMAN ROBERT ADERHOLT,4500.0,2
Rep. Robert B. Aderholt (R-AL),members-table,health_focused,REP. ROBERT ADERHOLT,2500.0,1
Rep. Robert B. Aderholt (R-AL),members-table,mixed_diversified,REP. ROBERT BROWN ADERHOLT,7500.0,4
Rep. Robert B. Aderholt (R-AL),members-table,mixed_diversified,REP ROBERT B ADERHOLT,2500.0,1
Rep. Robert B. Aderholt (R-AL),members-table,mixed_diversified,REP. ROBERT ADERHOLT,2000.0,1
Rep. Robert B. Aderholt (R-AL),members-table,mixed_diversified,ROBERT ADERHOLT,2000.0,1
Rep. Robert B. Aderholt (R-AL),members-table,mixed_diversified,CONGRESSMAN ROBERT ADERHOLT,2000.0,2
Rep. Robert B. Aderholt (R-AL),members-table,mixed_diversified,REP. ROBERT B. ADERHOLT,1000.0,1
"Rep. Robert C. ""Bobby"" Scott (D-VA)",members-table,health_focused,REP. ROBERT CORTEZ SCOTT,14000.0,4
"Rep. Robert C. ""Bobby"" Scott (D-VA)",members-table,health_focused,BOBBY SCOTT,4500.0,3
"Rep. Robert C. ""Bobby"" Scott (D-VA)",members-table,health_focused,REP BOBBY SCOTT,2500.0,1
"Rep. Robert C. ""Bobby"" Scott (D-VA)",members-table,health_focused,ROBERT SCOTT,1000.0,1
"Rep. Robert C. ""Bobby"" Scott (D-VA)",members-table,mixed_diversified,REP. ROBERT CORTEZ SCOTT,15500.0,10
"Rep. Robert C. ""Bobby"" Scott (D-VA)",members-table,mixed_diversified,REP. BOBBY SCOTT,2500.0,1
"Rep. Robert C. ""Bobby"" Scott (D-VA)",members-table,mixed_diversified,REP BOBBY SCOTT,1000.0,1
Rep. Robert E. Latta (R-OH),members-table,health_focused,BOB LATTA,36000.0,29
Rep. Robert E. Latta (R-OH),members-table,health_focused,REP. ROBERT E. LATTA,22500.0,14
Rep. Robert E. Latta (R-OH),members-table,health_focused,CONGRESSMAN BOB LATTA,18500.0,8
Rep. Robert E. Latta (R-OH),members-table,health_focused,REP. ROBERT EDWARD LATTA,12500.0,3
Rep. Robert E. Latta (R-OH),members-table,health_focused,REP BOB LATTA,6000.0,5
Rep. Robert E. Latta (R-OH),members-table,health_focused,REP. BOB LATTA,3500.0,2
Rep. Robert E. Latta (R-OH),members-table,health_focused,REP ROBERT LATTA,2500.0,1
Rep. Robert E. Latta (R-OH),members-table,health_focused,CONGRESSMAN ROBERT LATTA,1500.0,1
Rep. Robert E. Latta (R-OH),members-table,mixed_diversified,REP. ROBERT E. LATTA,26500.0,15
Rep. Robert E. Latta (R-OH),members-table,mixed_diversified,BOB LATTA,16500.0,9
Rep. Robert E. Latta (R-OH),members-table,mixed_diversified,REP. ROBERT EDWARD LATTA,11000.0,4
Rep. Robert E. Latta (R-OH),members-table,mixed_diversified,REP BOB LATTA,5000.0,2
Rep. Robert E. Latta (R-OH),members-table,mixed_diversified,REP. ROBERT LATTA,5000.0,3
Rep. Robert E. Latta (R-OH),members-table,mixed_diversified,REP. BOB LATTA,4500.0,3
Rep. Robert E. Latta (R-OH),members-table,mixed_diversified,ROBERT LATTA,3000.0,3
Rep. Robert E. Latta (R-OH),members-table,mixed_diversified,CONGRESSMAN ROBERT LATTA,2000.0,2
"Rep. Robert F. Onder, Jr. (R-MO)",members-table,health_focused,"REP. BOB ONDER, JR",2500.0,1
"Rep. Robert F. Onder, Jr. (R-MO)",members-table,health_focused,BOB ONDER,2500.0,1
"Rep. Robert F. Onder, Jr. (R-MO)",members-table,mixed_diversified,BOB ONDER,5000.0,1
"Rep. Robert F. Onder, Jr. (R-MO)",members-table,mixed_diversified,ROBERT ONDER,5000.0,1
"Rep. Robert F. Onder, Jr. (R-MO)",members-table,mixed_diversified,"REP. ROBERT FRANK ONDER, JR",2500.0,1
"Rep. Robert F. Onder, Jr. (R-MO)",members-table,mixed_diversified,REP. BOB ONDER,1000.0,1
"Rep. Robert F. Onder, Jr. (R-MO)",members-table,mixed_diversified,"REP. BOB ONDER, JR",1000.0,1
Rep. Robert Garcia (D-CA),members-table,health_focused,REP. ROBERT GARCIA,10000.0,3
Rep. Robert Garcia (D-CA),members-table,health_focused,CONGRESSMAN ROBERT GARCIA,5000.0,1
Rep. Robert Garcia (D-CA),members-table,health_focused,REP ROBERT GARCIA,3500.0,2
Rep. Robert Garcia (D-CA),members-table,mixed_diversified,REP. ROBERT GARCIA,10000.0,7
Rep. Robert Garcia (D-CA),members-table,mixed_diversified,REP. ROBERT JULIO GARCIA,4000.0,3
Rep. Robert Garcia (D-CA),members-table,mixed_diversified,REP ROBERT GARCIA,1000.0,1
Rep. Robert J. Wittman (R-VA),members-table,health_focused,REP. ROBERT JOSEPH WITTMAN,3500.0,3
Rep. Robert J. Wittman (R-VA),members-table,health_focused,REP. ROB WITTMAN,2500.0,1
Rep. Robert J. Wittman (R-VA),members-table,health_focused,CONGRESSMAN ROBERT WITTMAN,2000.0,1
Rep. Robert J. Wittman (R-VA),members-table,mixed_diversified,REP. ROB WITTMAN,19000.0,7
Rep. Robert J. Wittman (R-VA),members-table,mixed_diversified,REP. ROBERT JOSEPH WITTMAN,18000.0,8
Rep. Robert J. Wittman (R-VA),members-table,mixed_diversified,REP ROB WITTMAN,10000.0,2
Rep. Robert J. Wittman (R-VA),members-table,mixed_diversified,REP. ROBERT WITTMAN,5000.0,1
Rep. Robert J. Wittman (R-VA),members-table,mixed_diversified,REP. RON WITTMAN,5000.0,1
Rep. Robert J. Wittman (R-VA),members-table,mixed_diversified,REP. ROBB WITTMAN,5000.0,1
Rep. Robert J. Wittman (R-VA),members-table,mixed_diversified,CONGRESSMAN ROBERT WITTMAN,1000.0,1
Rep. Robert Menendez (D-NJ),members-table,health_focused,ROBERT MENENDEZ,49250.0,23
Rep. Robert Menendez (D-NJ),members-table,health_focused,CONGRESSMAN ROBERT MENENDEZ,29500.0,11
Rep. Robert Menendez (D-NJ),members-table,health_focused,SEN. ROBERT MENENDEZ,24500.0,7
Rep. Robert Menendez (D-NJ),members-table,health_focused,BOB MENENDEZ,13500.0,8
Rep. Robert Menendez (D-NJ),members-table,health_focused,"REP. ROB MENENDEZ, JR",12500.0,8
Rep. Robert Menendez (D-NJ),members-table,health_focused,SEN. BOB MENENDEZ,10000.0,3
Rep. Robert Menendez (D-NJ),members-table,health_focused,SEN BOB MENENDEZ,10000.0,2
